glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
247.47,-6.97,-5.09,3.51,0.06,0,0.45,-7,247
242.98,-7.24,-5.63,3.51,0.06,0,0.45,-7,243
238.4,-7.45,-6.09,3.51,0.06,0,0.45,-8,238
233.76,-7.6,-6.48,3.51,0.06,0,0.45,-8,234
229.09,-7.7,-6.81,3.51,0.06,0,0.45,-8,229
224.41,-7.75,-7.07,3.51,0.06,0,0.45,-8,224
219.76,-7.76,-7.27,3.51,0.06,0,0.45,-8,220
215.14,-7.73,-7.42,3.51,0.06,0,0.45,-8,215
210.58,-7.67,-7.51,3.51,0.06,0,0.45,-8,211
206.1,-7.58,-7.57,3.51,0.06,0,0.45,-8,206
201.69,-7.47,-7.58,3.51,0.06,0,0.45,-7,202
197.38,-7.33,-7.55,3.51,0.06,0,0.45,-7,197
193.18,-7.17,-7.49,3.51,0.06,0,0.45,-7,193
189.08,-7,-7.41,3.51,0.06,0,0.45,-7,189
185.1,-6.82,-7.3,3.51,0.06,0,0.45,-7,185
181.24,-6.63,-7.17,3.51,0.06,0,0.45,-6,181
177.5,-6.43,-7.02,3.51,0.06,0,0.45,-6,178
173.89,-6.23,-6.86,3.51,0.06,0,0.45,-6,174
170.4,-6.02,-6.68,3.51,0.06,0,0.45,-6,170
167.04,-5.81,-6.5,3.51,0.06,0,0.45,-6,167
163.8,-5.6,-6.3,3.51,0.06,0,0.45,-5,164
160.69,-5.39,-6.11,3.51,0.06,0,0.45,-5,161
157.71,-5.18,-5.91,3.51,0.06,0,0.45,-5,158
154.84,-4.98,-5.7,3.51,0.06,0,0.45,-5,155
152.1,-4.78,-5.5,3.51,0.06,0,0.45,-5,152
149.47,-4.58,-5.29,3.51,0.06,0,0.45,-4,149
146.96,-4.38,-5.09,3.51,0.06,0,0.45,-4,147
144.55,-4.19,-4.89,3.51,0.06,0,0.45,-4,145
142.26,-4,-4.69,3.51,0.06,0,0.45,-4,142
140.08,-3.82,-4.5,3.51,0.06,0,0.45,-4,140
138,-3.64,-4.3,3.51,0.06,0,0.45,-4,138
136.02,-3.47,-4.12,3.51,0.06,0,0.45,-3,136
134.15,-3.3,-3.93,3.51,0.06,0,0.45,-3,134
132.41,-3.1,-3.74,3.51,0.06,0,0.45,-3,132
130.86,-2.85,-3.54,3.51,0.06,0,0.45,-3,131
129.56,-2.52,-3.32,3.51,0.06,0,0.45,-2,130
128.52,-2.13,-3.07,3.51,0.06,0,0.45,-2,129
127.76,-1.71,-2.78,3.51,0.06,0,0.45,-1,128
127.27,-1.27,-2.47,3.51,0.06,0,0.45,-1,127
127.02,-0.84,-2.14,3.51,0.06,0,0.45,-1,127
126.99,-0.45,-1.79,3.51,0.06,0,0.45,0,127
127.12,-0.1,-1.44,3.51,0.06,0,0.45,0,127
127.39,0.18,-1.09,3.51,0.06,0,0.45,0,127
127.76,0.41,-0.76,3.51,0.06,0,0.45,1,128
128.19,0.57,-0.45,3.51,0.06,0,0.45,1,128
128.65,0.68,-0.18,3.51,0.06,0,0.45,1,129
129.13,0.75,0.06,3.51,0.06,0,0.45,1,129
129.59,0.76,0.25,3.51,0.06,0,0.45,1,130
130.02,0.75,0.4,3.51,0.06,0,0.45,1,130
130.41,0.7,0.5,3.51,0.06,0,0.45,1,130
130.74,0.63,0.57,3.51,0.06,0,0.45,1,131
131.02,0.55,0.6,3.51,0.06,0,0.45,0,131
131.23,0.45,0.59,3.51,0.06,0,0.45,0,131
131.38,0.35,0.56,3.51,0.06,0,0.45,0,131
131.46,0.25,0.51,3.51,0.06,0,0.45,0,131
131.49,0.14,0.45,3.51,0.06,0,0.45,0,131
131.45,0.04,0.37,3.51,0.06,0,0.45,0,131
131.36,-0.05,0.28,3.51,0.06,0,0.45,0,131
131.22,-0.14,0.19,3.51,0.06,0,0.45,0,131
131.04,-0.23,0.1,3.51,0.06,0,0.45,0,131
130.82,-0.3,0.01,3.51,0.06,0,0.45,0,131
130.56,-0.37,-0.07,3.51,0.06,0,0.45,0,131
130.27,-0.42,-0.16,3.51,0.06,0,0.45,0,130
129.96,-0.47,-0.23,3.51,0.06,0,0.45,-1,130
129.62,-0.52,-0.3,3.51,0.06,0,0.45,-1,130
129.28,-0.55,-0.36,3.51,0.06,0,0.45,-1,129
128.91,-0.58,-0.41,3.51,0.06,0,0.45,-1,129
128.55,-0.6,-0.46,3.51,0.06,0,0.45,-1,129
128.17,-0.61,-0.5,3.51,0.06,0,0.45,-1,128
127.8,-0.62,-0.53,3.51,0.06,0,0.45,-1,128
127.42,-0.62,-0.56,3.51,0.06,0,0.45,-1,127
127.05,-0.62,-0.58,3.51,0.06,0,0.45,-1,127
126.69,-0.62,-0.59,3.51,0.06,0,0.45,-1,127
126.33,-0.61,-0.6,3.51,0.06,0,0.45,-1,126
125.98,-0.59,-0.6,3.51,0.06,0,0.45,-1,126
125.64,-0.58,-0.6,3.51,0.06,0,0.45,-1,126
125.31,-0.56,-0.59,3.51,0.06,0,0.45,-1,125
125,-0.54,-0.59,3.51,0.06,0,0.45,-1,125
124.7,-0.52,-0.57,3.51,0.06,0,0.45,-1,125
124.41,-0.5,-0.56,3.51,0.06,0,0.45,0,124
124.14,-0.48,-0.54,3.51,0.06,0,0.45,0,124
123.88,-0.46,-0.53,3.51,0.06,0,0.45,0,124
123.63,-0.43,-0.51,3.51,0.06,0,0.45,0,124
123.4,-0.41,-0.49,3.51,0.06,0,0.45,0,123
123.18,-0.38,-0.46,3.51,0.06,0,0.45,0,123
122.98,-0.36,-0.44,3.51,0.06,0,0.45,0,123
122.8,-0.34,-0.42,3.51,0.06,0,0.45,0,123
122.63,-0.31,-0.4,3.51,0.06,0,0.45,0,123
122.47,-0.29,-0.37,3.51,0.06,0,0.45,0,122
122.33,-0.26,-0.35,3.51,0.06,0,0.45,0,122
122.2,-0.24,-0.32,3.51,0.06,0,0.45,0,122
122.09,-0.21,-0.3,3.51,0.06,0,0.45,0,122
121.99,-0.19,-0.27,3.51,0.06,0,0.45,0,122
121.9,-0.17,-0.25,3.51,0.06,0,0.45,0,122
121.82,-0.15,-0.23,3.51,0.06,0,0.45,0,122
121.76,-0.12,-0.2,3.51,0.06,0,0.45,0,122
121.71,-0.1,-0.18,3.51,0.06,0,0.45,0,122
121.68,-0.08,-0.16,3.51,0.06,0,0.45,0,122
121.65,-0.06,-0.14,3.51,0.06,0,0.45,0,122
121.64,-0.04,-0.12,3.51,0.06,0,0.45,0,122
121.63,-0.03,-0.1,3.51,0.06,0,0.45,0,122
121.64,-0.01,-0.08,3.51,0.06,0,0.45,0,122
121.65,0.01,-0.06,3.51,0.06,0,0.45,0,122
121.68,0.03,-0.04,3.51,0.06,0,0.45,0,122
121.71,0.04,-0.02,3.51,0.06,0,0.45,0,122
121.76,0.06,0,3.51,0.06,0,0.45,0,122
121.81,0.07,0.01,3.51,0.06,0,0.45,0,122
121.87,0.08,0.03,3.51,0.06,0,0.45,0,122
121.93,0.1,0.05,3.51,0.06,0,0.45,0,122
122.01,0.11,0.06,3.51,0.06,0,0.45,0,122
122.09,0.12,0.08,3.51,0.06,0,0.45,0,122
122.17,0.13,0.09,3.51,0.06,0,0.45,0,122
122.27,0.15,0.1,3.51,0.06,0,0.45,0,122
122.37,0.16,0.11,3.51,0.06,0,0.45,0,122
122.48,0.17,0.13,3.51,0.06,0,0.45,0,122
122.67,0.24,0.15,3.51,0.06,0,0.45,0,123
123.09,0.45,0.22,3.51,0.06,0,0.45,1,123
124,0.95,0.37,3.51,0.06,0,0.45,1,124
125.74,1.86,0.67,3.51,0.06,0,0.45,3,126
128.65,3.27,1.18,3.51,0.06,0,0.45,4,129
133.05,5.21,1.95,3.51,0.06,0,0.45,7,133
139.11,7.58,3.02,3.51,0.06,0,0.45,9,139
146.88,10.21,4.38,3.51,0.06,0,0.45,12,147
156.24,12.89,6.01,3.51,0.06,0,0.45,15,156
166.98,15.41,7.84,3.51,0.06,0,0.45,17,167
178.82,17.62,9.78,3.51,0.06,0,0.45,19,179
191.45,19.4,11.76,3.51,0.06,0,0.45,21,191
204.55,20.7,13.67,3.51,0.06,0,0.45,22,205
217.82,21.49,15.43,3.51,0.06,0,0.45,22,218
230.99,21.81,16.96,3.51,0.06,0,0.45,22,231
243.83,21.67,18.2,3.51,0.06,0,0.45,22,244
256.12,21.15,19.11,3.51,0.06,0,0.45,21,256
267.72,20.3,19.67,3.51,0.06,0,0.45,20,268
278.49,19.18,19.87,3.51,0.06,0,0.45,18,278
288.36,17.85,19.73,3.51,0.06,0,0.45,17,288
297.26,16.37,19.27,3.51,0.06,0,0.45,15,297
305.17,14.79,18.53,3.51,0.06,0,0.45,14,305
312.08,13.16,17.56,3.51,0.06,0,0.45,12,312
318,11.52,16.39,3.51,0.06,0,0.45,10,318
322.96,9.89,15.09,3.51,0.06,0,0.45,9,323
327,8.31,13.68,3.51,0.06,0,0.45,7,327
330.17,6.78,12.22,3.51,0.06,0,0.45,6,330
332.52,5.34,10.73,3.51,0.06,0,0.45,4,333
334.11,3.98,9.24,3.51,0.06,0,0.45,3,334
335,2.72,7.78,3.51,0.06,0,0.45,2,335
335.25,1.55,6.37,3.51,0.06,0,0.45,1,335
334.93,0.49,5.02,3.51,0.06,0,0.45,0,335
334.09,-0.47,3.75,3.51,0.06,0,0.45,-1,334
332.79,-1.34,2.56,3.51,0.06,0,0.45,-2,333
331.08,-2.11,1.45,3.51,0.06,0,0.45,-3,331
329.01,-2.79,0.44,3.51,0.06,0,0.45,-3,329
326.63,-3.39,-0.48,3.51,0.06,0,0.45,-4,327
323.99,-3.91,-1.31,3.51,0.06,0,0.45,-4,324
321.12,-4.36,-2.06,3.51,0.06,0,0.45,-5,321
318.07,-4.73,-2.72,3.51,0.06,0,0.45,-5,318
314.86,-5.05,-3.3,3.51,0.06,0,0.45,-5,315
311.53,-5.31,-3.81,3.51,0.06,0,0.45,-5,312
308.1,-5.52,-4.24,3.51,0.06,0,0.45,-6,308
304.6,-5.69,-4.62,3.51,0.06,0,0.45,-6,305
301.05,-5.81,-4.93,3.51,0.06,0,0.45,-6,301
297.47,-5.89,-5.19,3.51,0.06,0,0.45,-6,297
293.88,-5.95,-5.4,3.51,0.06,0,0.45,-6,294
290.28,-5.97,-5.56,3.51,0.06,0,0.45,-6,290
286.7,-5.97,-5.69,3.51,0.06,0,0.45,-6,287
283.15,-5.95,-5.77,3.51,0.06,0,0.45,-6,283
279.63,-5.91,-5.83,3.51,0.06,0,0.45,-6,280
276.16,-5.85,-5.86,3.51,0.06,0,0.45,-6,276
272.73,-5.78,-5.86,3.51,0.06,0,0.45,-6,273
269.37,-5.7,-5.84,3.51,0.06,0,0.45,-6,269
266.06,-5.61,-5.81,3.51,0.06,0,0.45,-6,266
262.82,-5.51,-5.75,3.51,0.06,0,0.45,-5,263
259.64,-5.4,-5.69,3.51,0.06,0,0.45,-5,260
256.54,-5.29,-5.61,3.51,0.06,0,0.45,-5,257
253.5,-5.17,-5.52,3.51,0.06,0,0.45,-5,254
250.54,-5.06,-5.42,3.51,0.06,0,0.45,-5,251
247.65,-4.94,-5.32,3.51,0.06,0,0.45,-5,248
244.84,-4.82,-5.21,3.51,0.06,0,0.45,-5,245
242.09,-4.69,-5.1,3.51,0.06,0,0.45,-5,242
239.42,-4.57,-4.99,3.51,0.06,0,0.45,-4,239
236.83,-4.45,-4.87,3.51,0.06,0,0.45,-4,237
234.31,-4.33,-4.75,3.51,0.06,0,0.45,-4,234
231.86,-4.2,-4.63,3.51,0.06,0,0.45,-4,232
229.51,-4.06,-4.5,3.51,0.06,0,0.45,-4,230
227.3,-3.87,-4.36,3.51,0.06,0,0.45,-4,227
225.28,-3.63,-4.21,3.51,0.06,0,0.45,-3,225
223.45,-3.35,-4.03,3.51,0.06,0,0.45,-3,223
221.79,-3.06,-3.83,3.51,0.06,0,0.45,-3,222
220.27,-2.8,-3.62,3.51,0.06,0,0.45,-3,220
218.83,-2.58,-3.41,3.51,0.06,0,0.45,-2,219
217.44,-2.44,-3.2,3.51,0.06,0,0.45,-2,217
216.04,-2.38,-3.02,3.51,0.06,0,0.45,-2,216
214.57,-2.39,-2.87,3.51,0.06,0,0.45,-2,215
213.01,-2.49,-2.77,3.51,0.06,0,0.45,-3,213
211.31,-2.65,-2.71,3.51,0.06,0,0.45,-3,211
209.46,-2.86,-2.7,3.51,0.06,0,0.45,-3,209
207.43,-3.11,-2.74,3.51,0.06,0,0.45,-3,207
205.21,-3.4,-2.84,3.51,0.06,0,0.45,-4,205
202.81,-3.7,-2.99,3.51,0.06,0,0.45,-4,203
200.22,-4.01,-3.17,3.51,0.06,0,0.45,-4,200
197.45,-4.31,-3.39,3.51,0.06,0,0.45,-5,197
194.51,-4.61,-3.63,3.51,0.06,0,0.45,-5,195
191.42,-4.88,-3.89,3.51,0.06,0,0.45,-5,191
188.19,-5.14,-4.16,3.51,0.06,0,0.45,-5,188
184.84,-5.36,-4.42,3.51,0.06,0,0.45,-6,185
181.39,-5.56,-4.68,3.51,0.06,0,0.45,-6,181
177.85,-5.73,-4.92,3.51,0.06,0,0.45,-6,178
174.26,-5.87,-5.14,3.51,0.06,0,0.45,-6,174
170.62,-5.97,-5.34,3.51,0.06,0,0.45,-6,171
166.95,-6.05,-5.52,3.51,0.06,0,0.45,-6,167
163.28,-6.09,-5.66,3.51,0.06,0,0.45,-6,163
159.62,-6.1,-5.78,3.51,0.06,0,0.45,-6,160
155.98,-6.09,-5.87,3.51,0.06,0,0.45,-6,156
152.38,-6.05,-5.93,3.51,0.06,0,0.45,-6,152
148.83,-5.98,-5.97,3.51,0.06,0,0.45,-6,149
145.35,-5.9,-5.97,3.51,0.06,0,0.45,-6,145
141.93,-5.8,-5.95,3.51,0.06,0,0.45,-6,142
138.6,-5.68,-5.91,3.51,0.06,0,0.45,-6,139
135.36,-5.54,-5.85,3.51,0.06,0,0.45,-5,135
132.22,-5.4,-5.76,3.51,0.06,0,0.45,-5,132
129.17,-5.24,-5.66,3.51,0.06,0,0.45,-5,129
126.23,-5.07,-5.54,3.51,0.06,0,0.45,-5,126
123.39,-4.9,-5.41,3.51,0.06,0,0.45,-5,123
120.66,-4.72,-5.27,3.51,0.06,0,0.45,-5,121
118.04,-4.54,-5.12,3.51,0.06,0,0.45,-4,118
115.54,-4.36,-4.96,3.51,0.06,0,0.45,-4,116
113.14,-4.18,-4.79,3.51,0.06,0,0.45,-4,113
110.86,-3.99,-4.62,3.51,0.06,0,0.45,-4,111
108.68,-3.81,-4.44,3.51,0.06,0,0.4,-4,109
106.61,-3.63,-4.26,3.51,0.06,0,0.35,-3,107
104.64,-3.45,-4.09,3.51,0.06,0,0.35,-3,105
102.77,-3.28,-3.91,3.51,0.06,0,0.35,-3,103
101.01,-3.11,-3.73,3.51,0.06,0,0.35,-3,101
99.34,-2.94,-3.55,3.51,0.06,0,0.3,-3,99
97.77,-2.78,-3.38,3.51,0.06,0,0.3,-3,98
96.29,-2.62,-3.21,3.51,0.06,0,0.3,-2,96
94.9,-2.47,-3.04,3.51,0.06,0,0.3,-2,95
93.6,-2.32,-2.88,3.51,0.06,0,0.3,-2,94
92.38,-2.17,-2.72,3.51,0.06,0,0.3,-2,92
91.24,-2.04,-2.56,3.51,0.06,0,0.3,-2,91
90.18,-1.9,-2.41,3.51,0.06,0,0.3,-2,90
89.2,-1.77,-2.27,3.51,0.06,0,0.3,-2,89
88.28,-1.65,-2.13,3.51,0.06,0,0.3,-2,88
87.43,-1.53,-1.99,3.51,0.06,0,0.35,-1,87
86.65,-1.41,-1.86,3.51,0.06,0,0.35,-1,87
85.93,-1.31,-1.73,3.51,0.06,0,0.35,-1,86
85.28,-1.2,-1.61,3.51,0.06,0,0.35,-1,85
84.68,-1.1,-1.49,3.51,0.06,0,0.35,-1,85
84.13,-1,-1.38,3.51,0.06,0,0.35,-1,84
83.64,-0.91,-1.27,3.51,0.06,0,0.35,-1,84
83.19,-0.83,-1.17,3.51,0.06,0,0.35,-1,83
82.8,-0.74,-1.07,3.51,0.06,0,0.35,-1,83
82.45,-0.66,-0.98,3.51,0.06,0,0.4,-1,82
82.14,-0.59,-0.89,3.51,0.06,0,0.4,-1,82
81.87,-0.51,-0.8,3.51,0.06,0,0.4,0,82
81.65,-0.44,-0.72,3.51,0.06,0,0.4,0,82
81.46,-0.38,-0.64,3.51,0.06,0,0.4,0,81
81.31,-0.32,-0.57,3.51,0.06,0,0.4,0,81
81.19,-0.26,-0.49,3.51,0.06,0,0.45,0,81
81.1,-0.2,-0.43,3.51,0.06,0,0.45,0,81
81.04,-0.15,-0.36,3.51,0.06,0,0.45,0,81
81.02,-0.09,-0.3,3.51,0.06,0,0.45,0,81
81.02,-0.05,-0.24,3.51,0.06,0,0.45,0,81
81.05,0,-0.19,3.51,0.06,0,0,0,81
81.1,0.05,-0.13,3.51,0.06,0,0,0,81
81.18,0.09,-0.08,3.51,0.06,0,0,0,81
81.28,0.13,-0.03,3.51,0.06,0,0,0,81
81.4,0.17,0.01,3.51,0.06,0,0,0,81
81.55,0.2,0.06,3.51,0.06,0,0,0,82
81.71,0.24,0.1,3.51,0.06,0,0,0,82
81.89,0.27,0.14,3.51,0.06,0,0,0,82
82.09,0.3,0.18,3.51,0.06,0,0,0,82
82.3,0.33,0.21,3.51,0.06,0,0,0,82
82.54,0.36,0.25,3.51,0.06,0,0,0,83
82.78,0.39,0.28,3.51,0.06,0,0,0,83
83.04,0.41,0.31,3.51,0.06,0,0,0,83
83.32,0.43,0.34,3.51,0.06,0,0,0,83
83.61,0.46,0.37,3.51,0.06,0,0,0,84
83.9,0.48,0.39,3.51,0.06,0,0,0,84
84.22,0.5,0.42,3.51,0.06,0,0,1,84
84.54,0.52,0.44,3.51,0.06,0,0,1,85
84.87,0.54,0.46,3.51,0.06,0,0,1,85
85.21,0.55,0.48,3.51,0.06,0,0,1,85
85.56,0.57,0.5,3.51,0.06,0,0,1,86
85.92,0.58,0.52,3.51,0.06,0,0,1,86
86.29,0.6,0.54,3.51,0.06,0,0,1,86
86.67,0.61,0.56,3.51,0.06,0,0,1,87
87.05,0.63,0.57,3.51,0.06,0,0,1,87
87.44,0.64,0.59,3.51,0.06,0,0,1,87
87.84,0.65,0.6,3.51,0.06,0,0,1,88
88.24,0.66,0.62,3.51,0.06,0,0,1,88
88.64,0.67,0.63,3.51,0.06,0,0,1,89
89.06,0.68,0.64,3.51,0.06,0,0,1,89
89.47,0.69,0.65,3.51,0.06,0,0,1,89
89.89,0.69,0.66,3.51,0.06,0,0,1,90
90.32,0.7,0.67,3.51,0.06,0,0,1,90
90.75,0.71,0.68,3.51,0.06,0,0,1,91
91.18,0.71,0.69,3.51,0.06,0,0,1,91
91.61,0.72,0.69,3.51,0.06,0,0,1,92
92.05,0.72,0.7,3.51,0.06,0,0,1,92
92.49,0.73,0.71,3.51,0.06,0,0,1,92
92.93,0.73,0.71,3.51,0.06,0,0,1,93
93.37,0.74,0.72,3.51,0.06,0,0,1,93
93.82,0.74,0.72,3.51,0.06,0,0,1,94
94.26,0.74,0.73,3.51,0.06,0,0,1,94
94.71,0.74,0.73,3.51,0.06,0,0,1,95
95.16,0.75,0.74,3.51,0.06,0,0,1,95
95.61,0.75,0.74,3.51,0.06,0,0,1,96
96.06,0.75,0.74,3.51,0.06,0,0,1,96
96.51,0.75,0.74,3.51,0.06,0,0,1,97
96.96,0.75,0.75,3.51,0.06,0,0,1,97
97.41,0.75,0.75,3.51,0.06,0,0,1,97
97.86,0.75,0.75,3.51,0.06,0,0,1,98
