glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
240.62,-2.92,-3.01,3.51,0.06,0,0.45,-3,241
239.21,-2.65,-2.94,3.51,0.06,0,0.45,-2,239
238.26,-2.16,-2.78,3.51,0.06,0,0.45,-2,238
237.94,-1.39,-2.51,3.51,0.06,0,0.45,-1,238
238.36,-0.39,-2.11,3.51,0.06,0,0.45,0,238
239.55,0.77,-1.57,3.51,0.06,0,0.45,2,240
241.48,1.98,-0.9,3.51,0.06,0,0.45,3,241
244.07,3.15,-0.13,3.51,0.06,0,0.45,4,244
247.2,4.2,0.72,3.51,0.06,0,0.45,5,247
250.76,5.09,1.6,3.51,0.06,0,0.45,6,251
254.6,5.78,2.48,3.51,0.06,0,0.45,6,255
258.6,6.26,3.31,3.51,0.06,0,0.45,7,259
262.65,6.54,4.06,3.51,0.06,0,0.45,7,263
266.63,6.62,4.69,3.51,0.06,0,0.45,7,267
270.46,6.53,5.2,3.51,0.06,0,0.45,6,270
274.05,6.28,5.56,3.51,0.06,0,0.45,6,274
277.33,5.9,5.77,3.51,0.06,0,0.45,6,277
280.27,5.42,5.82,3.51,0.06,0,0.45,5,280
282.81,4.84,5.73,3.51,0.06,0,0.45,4,283
284.92,4.2,5.5,3.51,0.06,0,0.45,4,285
286.6,3.5,5.16,3.51,0.06,0,0.45,3,287
287.82,2.78,4.72,3.51,0.06,0,0.45,2,288
288.59,2.03,4.2,3.51,0.06,0,0.45,1,289
288.9,1.28,3.61,3.51,0.06,0,0.45,1,289
288.77,0.53,2.97,3.51,0.06,0,0.45,0,289
288.2,-0.21,2.3,3.51,0.06,0,0.45,-1,288
287.22,-0.92,1.61,3.51,0.06,0,0.45,-1,287
285.85,-1.61,0.9,3.51,0.06,0,0.45,-2,286
284.09,-2.27,0.2,3.51,0.06,0,0.45,-3,284
281.99,-2.9,-0.49,3.51,0.06,0,0.45,-3,282
279.55,-3.48,-1.16,3.51,0.06,0,0.45,-4,280
276.81,-4.03,-1.81,3.51,0.06,0,0.45,-4,277
273.8,-4.54,-2.44,3.51,0.06,0,0.45,-5,274
270.53,-5,-3.03,3.51,0.06,0,0.45,-5,271
267.03,-5.42,-3.59,3.51,0.06,0,0.45,-6,267
263.33,-5.8,-4.11,3.51,0.06,0,0.45,-6,263
259.44,-6.15,-4.59,3.51,0.06,0,0.45,-6,259
255.4,-6.45,-5.03,3.51,0.06,0,0.45,-7,255
251.23,-6.71,-5.43,3.51,0.06,0,0.45,-7,251
246.94,-6.94,-5.8,3.51,0.06,0,0.45,-7,247
242.55,-7.13,-6.12,3.51,0.06,0,0.45,-7,243
238.09,-7.28,-6.41,3.51,0.06,0,0.45,-7,238
233.58,-7.41,-6.66,3.51,0.06,0,0.45,-7,234
229.02,-7.51,-6.88,3.51,0.06,0,0.45,-8,229
224.44,-7.57,-7.06,3.51,0.06,0,0.45,-8,224
219.85,-7.62,-7.21,3.51,0.06,0,0.45,-8,220
215.27,-7.63,-7.32,3.51,0.06,0,0.45,-8,215
210.7,-7.63,-7.42,3.51,0.06,0,0.45,-8,211
206.16,-7.6,-7.48,3.51,0.06,0,0.45,-8,206
201.65,-7.56,-7.52,3.51,0.06,0,0.45,-8,202
197.18,-7.5,-7.53,3.51,0.06,0,0.45,-7,197
192.77,-7.43,-7.53,3.51,0.06,0,0.45,-7,193
188.42,-7.34,-7.5,3.51,0.06,0,0.45,-7,188
184.14,-7.24,-7.46,3.51,0.06,0,0.45,-7,184
179.93,-7.13,-7.4,3.51,0.06,0,0.45,-7,180
175.8,-7.01,-7.32,3.51,0.06,0,0.45,-7,176
171.75,-6.88,-7.24,3.51,0.06,0,0.45,-7,172
167.79,-6.74,-7.14,3.51,0.06,0,0.45,-7,168
163.92,-6.6,-7.03,3.51,0.06,0,0.45,-6,164
160.14,-6.45,-6.91,3.51,0.06,0,0.45,-6,160
156.45,-6.3,-6.78,3.51,0.06,0,0.45,-6,156
152.87,-6.14,-6.64,3.51,0.06,0,0.45,-6,153
149.38,-5.98,-6.5,3.51,0.06,0,0.45,-6,149
145.98,-5.82,-6.35,3.51,0.06,0,0.45,-6,146
142.69,-5.65,-6.2,3.51,0.06,0,0.45,-6,143
139.5,-5.48,-6.04,3.51,0.06,0,0.45,-5,140
136.44,-5.3,-5.88,3.51,0.06,0,0.45,-5,136
133.55,-5.07,-5.7,3.51,0.06,0,0.45,-5,134
130.86,-4.78,-5.5,3.51,0.06,0,0.45,-5,131
128.4,-4.45,-5.28,3.51,0.06,0,0.45,-4,128
126.18,-4.08,-5.03,3.51,0.06,0,0.45,-4,126
124.2,-3.7,-4.76,3.51,0.06,0,0.45,-3,124
122.44,-3.31,-4.46,3.51,0.06,0,0.45,-3,122
120.89,-2.95,-4.14,3.51,0.06,0,0.45,-3,121
119.53,-2.6,-3.82,3.51,0.06,0,0.45,-2,120
118.33,-2.3,-3.5,3.51,0.06,0,0.45,-2,118
117.26,-2.03,-3.18,3.51,0.06,0,0.45,-2,117
116.32,-1.79,-2.87,3.51,0.06,0,0.45,-2,116
115.47,-1.6,-2.57,3.51,0.06,0,0.45,-1,115
114.7,-1.43,-2.31,3.51,0.06,0,0.45,-1,115
114,-1.3,-2.06,3.51,0.06,0,0.45,-1,114
113.33,-1.2,-1.85,3.51,0.06,0,0.45,-1,113
112.71,-1.12,-1.66,3.51,0.06,0,0.45,-1,113
112.1,-1.06,-1.5,3.51,0.06,0,0.45,-1,112
111.51,-1.02,-1.37,3.51,0.06,0,0.45,-1,112
110.92,-0.99,-1.27,3.51,0.06,0,0.45,-1,111
110.34,-0.98,-1.19,3.51,0.06,0,0.45,-1,110
109.75,-0.98,-1.12,3.51,0.06,0,0.45,-1,110
109.16,-0.98,-1.08,3.51,0.06,0,0.45,-1,109
108.55,-0.99,-1.05,3.51,0.06,0,0.45,-1,109
107.94,-1.01,-1.03,3.51,0.06,0,0.45,-1,108
107.31,-1.03,-1.02,3.51,0.06,0,0.45,-1,107
106.67,-1.05,-1.02,3.51,0.06,0,0.45,-1,107
106.02,-1.07,-1.02,3.51,0.06,0,0.45,-1,106
105.36,-1.09,-1.03,3.51,0.06,0,0.4,-1,105
104.68,-1.1,-1.04,3.51,0.06,0,0.4,-1,105
104,-1.12,-1.06,3.51,0.06,0,0.4,-1,104
103.31,-1.14,-1.08,3.51,0.06,0,0.4,-1,103
102.61,-1.15,-1.09,3.51,0.06,0,0.4,-1,103
101.9,-1.16,-1.11,3.51,0.06,0,0.4,-1,102
101.2,-1.17,-1.12,3.51,0.06,0,0.4,-1,101
100.48,-1.18,-1.14,3.51,0.06,0,0.4,-1,100
99.77,-1.18,-1.15,3.51,0.06,0,0.4,-1,100
99.06,-1.19,-1.16,3.51,0.06,0,0.4,-1,99
98.35,-1.19,-1.17,3.51,0.06,0,0.4,-1,98
97.64,-1.18,-1.17,3.51,0.06,0,0.4,-1,98
96.94,-1.18,-1.17,3.51,0.06,0,0.4,-1,97
96.24,-1.17,-1.17,3.51,0.06,0,0.4,-1,96
95.55,-1.16,-1.17,3.51,0.06,0,0.4,-1,96
94.86,-1.15,-1.17,3.51,0.06,0,0.4,-1,95
94.17,-1.15,-1.17,3.51,0.06,0,0.4,-1,94
93.48,-1.15,-1.17,3.51,0.06,0,0.35,-1,93
92.78,-1.16,-1.16,3.51,0.06,0,0.35,-1,93
92.09,-1.16,-1.16,3.51,0.06,0,0.35,-1,92
91.39,-1.16,-1.16,3.51,0.06,0,0.35,-1,91
90.7,-1.16,-1.16,3.51,0.06,0,0.35,-1,91
90.02,-1.14,-1.15,3.51,0.06,0,0.35,-1,90
89.36,-1.13,-1.15,3.51,0.06,0,0.35,-1,89
88.71,-1.1,-1.14,3.51,0.06,0,0.35,-1,89
88.09,-1.07,-1.13,3.51,0.06,0,0.35,-1,88
87.49,-1.04,-1.11,3.51,0.06,0,0.35,-1,87
86.91,-1,-1.09,3.51,0.06,0,0.35,-1,87
86.36,-0.96,-1.06,3.51,0.06,0,0.35,-1,86
85.83,-0.92,-1.04,3.51,0.06,0,0.35,-1,86
85.32,-0.88,-1.01,3.51,0.06,0,0.35,-1,85
84.84,-0.84,-0.97,3.51,0.06,0,0.35,-1,85
84.39,-0.8,-0.94,3.51,0.06,0,0.35,-1,84
83.96,-0.76,-0.9,3.51,0.06,0,0.4,-1,84
83.55,-0.72,-0.86,3.51,0.06,0,0.4,-1,84
83.17,-0.68,-0.82,3.51,0.06,0,0.4,-1,83
82.81,-0.64,-0.78,3.51,0.06,0,0.4,-1,83
82.47,-0.6,-0.74,3.51,0.06,0,0.4,-1,82
82.15,-0.57,-0.7,3.51,0.06,0,0.4,-1,82
81.86,-0.53,-0.66,3.51,0.06,0,0.4,0,82
81.58,-0.5,-0.63,3.51,0.06,0,0.4,0,82
81.32,-0.46,-0.59,3.51,0.06,0,0.4,0,81
81.08,-0.43,-0.55,3.51,0.06,0,0.4,0,81
80.86,-0.4,-0.52,3.51,0.06,0,0.4,0,81
80.66,-0.37,-0.48,3.51,0.06,0,0.4,0,81
80.48,-0.34,-0.45,3.51,0.06,0,0.4,0,80
80.31,-0.31,-0.42,3.51,0.06,0,0.4,0,80
80.16,-0.28,-0.39,3.51,0.06,0,0.45,0,80
80.02,-0.25,-0.36,3.51,0.06,0,0.45,0,80
79.9,-0.23,-0.33,3.51,0.06,0,0.45,0,80
79.79,-0.2,-0.3,3.51,0.06,0,0.45,0,80
79.7,-0.18,-0.27,3.51,0.06,0,0.45,0,80
79.63,-0.15,-0.24,3.51,0.06,0,0.45,0,80
79.57,-0.12,-0.22,3.51,0.06,0,0.45,0,80
79.59,-0.05,-0.18,3.51,0.06,0,0.45,0,80
79.78,0.12,-0.11,3.51,0.06,0,0,0,80
80.35,0.51,0.02,3.51,0.06,0,0,1,80
81.52,1.18,0.25,3.51,0.06,0,0,2,82
83.55,2.22,0.64,3.51,0.06,0,0,3,84
86.68,3.66,1.22,3.51,0.06,0,0,5,87
91.07,5.43,2.02,3.51,0.06,0,0,7,91
96.79,7.43,3.05,3.51,0.06,0,0,9,97
103.78,9.52,4.29,3.51,0.06,0,0,11,104
111.95,11.57,5.71,3.51,0.06,0,0.45,13,112
121.13,13.46,7.25,3.51,0.06,0,0.45,15,121
131.15,15.12,8.86,3.51,0.06,0,0.45,16,131
141.81,16.49,10.47,3.51,0.06,0,0.45,18,142
152.93,17.56,12.02,3.51,0.06,0,0.45,18,153
164.31,18.32,13.46,3.51,0.06,0,0.45,19,164
175.79,18.78,14.74,3.51,0.06,0,0.45,19,176
187.23,18.96,15.82,3.51,0.06,0,0.45,19,187
198.49,18.91,16.68,3.51,0.06,0,0.45,19,198
209.46,18.64,17.31,3.51,0.06,0,0.45,18,209
220.06,18.19,17.7,3.51,0.06,0,0.45,18,220
230.22,17.58,17.87,3.51,0.06,0,0.45,17,230
239.88,16.86,17.83,3.51,0.06,0,0.45,16,240
248.98,16.04,17.59,3.51,0.06,0,0.45,15,249
257.52,15.14,17.19,3.51,0.06,0,0.45,14,258
265.46,14.2,16.65,3.51,0.06,0,0.45,13,265
272.79,13.22,15.99,3.51,0.06,0,0.45,12,273
279.52,12.22,15.24,3.51,0.06,0,0.45,11,280
285.64,11.21,14.41,3.51,0.06,0,0.45,10,286
291.16,10.21,13.53,3.51,0.06,0,0.45,9,291
296.1,9.22,12.61,3.51,0.06,0,0.45,8,296
300.47,8.25,11.67,3.51,0.06,0,0.45,8,300
304.3,7.31,10.71,3.51,0.06,0,0.45,7,304
307.6,6.4,9.76,3.51,0.06,0,0.45,6,308
310.4,5.53,8.81,3.51,0.06,0,0.45,5,310
312.72,4.69,7.89,3.51,0.06,0,0.45,4,313
314.58,3.89,6.99,3.51,0.06,0,0.45,3,315
316.01,3.13,6.11,3.51,0.06,0,0.45,3,316
317.04,2.42,5.27,3.51,0.06,0,0.45,2,317
317.7,1.74,4.46,3.51,0.06,0,0.45,1,318
317.99,1.11,3.69,3.51,0.06,0,0.45,1,318
317.96,0.52,2.96,3.51,0.06,0,0.45,0,318
317.61,-0.03,2.26,3.51,0.06,0,0.45,0,318
316.98,-0.55,1.61,3.51,0.06,0,0.45,-1,317
316.09,-1.02,0.99,3.51,0.06,0,0.45,-1,316
314.96,-1.46,0.42,3.51,0.06,0,0.45,-2,315
313.6,-1.87,-0.12,3.51,0.06,0,0.45,-2,314
312.04,-2.24,-0.62,3.51,0.06,0,0.45,-3,312
310.3,-2.58,-1.08,3.51,0.06,0,0.45,-3,310
308.39,-2.89,-1.51,3.51,0.06,0,0.45,-3,308
306.32,-3.17,-1.9,3.51,0.06,0,0.45,-3,306
304.12,-3.42,-2.27,3.51,0.06,0,0.45,-4,304
301.8,-3.65,-2.6,3.51,0.06,0,0.45,-4,302
299.37,-3.85,-2.9,3.51,0.06,0,0.45,-4,299
296.85,-4.03,-3.17,3.51,0.06,0,0.45,-4,297
294.24,-4.19,-3.42,3.51,0.06,0,0.45,-4,294
291.56,-4.33,-3.64,3.51,0.06,0,0.45,-4,292
288.82,-4.45,-3.84,3.51,0.06,0,0.45,-5,289
286.03,-4.56,-4.02,3.51,0.06,0,0.45,-5,286
283.19,-4.64,-4.17,3.51,0.06,0,0.45,-5,283
280.32,-4.72,-4.31,3.51,0.06,0,0.45,-5,280
277.43,-4.77,-4.43,3.51,0.06,0,0.45,-5,277
274.51,-4.82,-4.53,3.51,0.06,0,0.45,-5,275
271.59,-4.85,-4.61,3.51,0.06,0,0.45,-5,272
268.65,-4.87,-4.68,3.51,0.06,0,0.45,-5,269
265.72,-4.88,-4.74,3.51,0.06,0,0.45,-5,266
262.78,-4.89,-4.78,3.51,0.06,0,0.45,-5,263
259.86,-4.88,-4.81,3.51,0.06,0,0.45,-5,260
256.97,-4.85,-4.83,3.51,0.06,0,0.45,-5,257
254.14,-4.79,-4.83,3.51,0.06,0,0.45,-5,254
251.39,-4.69,-4.81,3.51,0.06,0,0.45,-5,251
248.73,-4.57,-4.77,3.51,0.06,0,0.45,-4,249
246.13,-4.45,-4.71,3.51,0.06,0,0.45,-4,246
243.55,-4.37,-4.65,3.51,0.06,0,0.45,-4,244
240.96,-4.34,-4.59,3.51,0.06,0,0.45,-4,241
238.31,-4.37,-4.55,3.51,0.06,0,0.45,-4,238
235.56,-4.46,-4.53,3.51,0.06,0,0.45,-5,236
232.68,-4.62,-4.53,3.51,0.06,0,0.45,-5,233
229.64,-4.84,-4.58,3.51,0.06,0,0.45,-5,230
226.41,-5.1,-4.66,3.51,0.06,0,0.45,-5,226
222.98,-5.4,-4.79,3.51,0.06,0,0.45,-6,223
219.35,-5.72,-4.96,3.51,0.06,0,0.45,-6,219
215.51,-6.06,-5.17,3.51,0.06,0,0.45,-6,216
211.46,-6.4,-5.41,3.51,0.06,0,0.45,-7,211
207.22,-6.74,-5.67,3.51,0.06,0,0.45,-7,207
202.79,-7.06,-5.96,3.51,0.06,0,0.45,-7,203
198.2,-7.36,-6.26,3.51,0.06,0,0.45,-8,198
193.45,-7.64,-6.56,3.51,0.06,0,0.45,-8,193
188.57,-7.89,-6.85,3.51,0.06,0,0.45,-8,189
183.58,-8.11,-7.13,3.51,0.06,0,0.45,-8,184
178.51,-8.29,-7.4,3.51,0.06,0,0.45,-8,179
173.37,-8.43,-7.64,3.51,0.06,0,0.45,-9,173
168.19,-8.54,-7.86,3.51,0.06,0,0.45,-9,168
163,-8.6,-8.05,3.51,0.06,0,0.45,-9,163
157.81,-8.64,-8.2,3.51,0.06,0,0.45,-9,158
152.64,-8.63,-8.32,3.51,0.06,0,0.45,-9,153
147.51,-8.59,-8.41,3.51,0.06,0,0.45,-9,148
142.45,-8.52,-8.46,3.51,0.06,0,0.45,-8,142
137.46,-8.42,-8.48,3.51,0.06,0,0.45,-8,137
132.57,-8.29,-8.46,3.51,0.06,0,0.45,-8,133
127.78,-8.14,-8.42,3.51,0.06,0,0.45,-8,128
123.11,-7.97,-8.34,3.51,0.06,0,0.45,-8,123
118.56,-7.77,-8.24,3.51,0.06,0,0.45,-8,119
114.15,-7.56,-8.11,3.51,0.06,0,0.45,-7,114
109.88,-7.34,-7.96,3.51,0.06,0,0.45,-7,110
105.75,-7.11,-7.79,3.51,0.06,0,0.25,-7,106
101.76,-6.88,-7.6,3.51,0.06,0,0.15,-7,102
97.9,-6.66,-7.4,3.51,0.06,0,0.1,-6,98
94.18,-6.43,-7.2,3.51,0.06,0,0.05,-6,94
90.58,-6.21,-6.99,3.51,0.06,0,0,-6,91
87.12,-5.99,-6.77,3.51,0.06,0,0,-6,87
83.8,-5.76,-6.55,3.51,0.06,0,0,-6,84
80.63,-5.53,-6.32,3.51,0.06,0,0,-5,81
77.6,-5.29,-6.09,3.51,0.06,0,0,-5,78
74.73,-5.04,-5.86,3.51,0.06,0,0,-5,75
72,-4.8,-5.63,3.51,0.06,0,0,-5,72
69.41,-4.55,-5.39,3.51,0.06,0,0,-4,69
66.97,-4.31,-5.15,3.51,0.06,0,0,-4,67
64.67,-4.07,-4.91,3.51,0.06,0,0,-4,65
62.51,-3.84,-4.67,3.51,0.06,0,0,-4,63
60.48,-3.61,-4.44,3.51,0.06,0,0,-3,60
58.57,-3.39,-4.21,3.51,0.06,0,0,-3,59
56.79,-3.18,-3.98,3.51,0.06,0,0,-3,57
55.12,-2.98,-3.75,3.51,0.06,0,0,-3,55
53.55,-2.79,-3.53,3.51,0.06,0,0,-3,54
52.09,-2.61,-3.32,3.51,0.06,0,0,-2,52
50.73,-2.44,-3.12,3.51,0.06,0,0,-2,51
49.46,-2.28,-2.93,3.51,0.06,0,0,-2,49
48.27,-2.13,-2.74,3.51,0.06,0,0,-2,48
47.17,-1.98,-2.57,3.51,0.06,0,0,-2,47
46.14,-1.85,-2.4,3.51,0.06,0,0,-2,46
45.18,-1.72,-2.24,3.51,0.06,0,0,-2,45
44.29,-1.6,-2.09,3.51,0.06,0,0,-2,44
43.46,-1.49,-1.95,3.51,0.06,0,0,-1,43
42.69,-1.39,-1.82,3.51,0.06,0,0,-1,43
41.98,-1.29,-1.7,3.51,0.06,0,0,-1,42
41.32,-1.2,-1.58,3.51,0.06,0,0,-1,41
40.7,-1.11,-1.47,3.51,0.06,0,0,-1,41
40.13,-1.03,-1.37,3.51,0.06,0,0,-1,40
39.6,-0.95,-1.27,3.51,0.06,0,0,-1,40
39.12,-0.88,-1.18,3.51,0.06,0,0,-1,39
38.67,-0.81,-1.09,3.51,0.06,0,0,-1,39
38.25,-0.75,-1.01,3.51,0.06,0,0,-1,39
37.87,-0.69,-0.94,3.51,0.06,0,0,-1,39
37.52,-0.65,-0.87,3.51,0.06,0,0,-1,39
37.2,-0.61,-0.8,3.51,0.06,0,0,0,39
36.91,-0.57,-0.74,3.51,0.06,0,0,0,39
36.64,-0.54,-0.68,3.51,0.06,0,0,0,39
36.4,0,-0.63,3.51,0.06,0,0,0,39
36.19,0,-0.59,3.51,0.06,0,0,0,39
35.99,0,-0.55,3.51,0.06,0,0,0,39
35.82,0,-0.51,3.51,0.06,0,0,0,39
35.67,0,-0.48,3.51,0.06,0,0,0,39
35.54,0,-0.45,3.51,0.06,0,0,0,39
35.42,0,-0.42,3.51,0.06,0,0,0,39
35.33,0,-0.39,3.51,0.06,0,0,0,39
35.25,0,-0.36,3.51,0.06,0,0,0,39
35.19,0,0,3.51,0.06,0,0,0,39
35.15,0,0,3.51,0.06,0,0,0,39
35.13,0,0,3.51,0.06,0,0,0,39
35.12,0,0,3.51,0.06,0,0,0,39
35.12,0,0,3.51,0.06,0,0,0,39
35.15,0,0,3.51,0.06,0,0,0,39
35.18,0,0,3.51,0.06,0,0,0,39
35.23,0,0,3.51,0.06,0,0,0,39
35.29,0,0,3.51,0.06,0,0,0,39
35.36,0,0,3.51,0.06,0,0,0,39
35.44,0,0,3.51,0.06,0,0,0,39
35.53,0,0,3.51,0.06,0,0,0,39
35.63,0,0,3.51,0.06,0,0,0,39
35.74,0,0,3.51,0.06,0,0,0,39
35.85,0,0,3.51,0.06,0,0,0,39
35.97,0,0,3.51,0.06,0,0,0,39
36.1,0,0,3.51,0.06,0,0,0,39
36.23,0,0,3.51,0.06,0,0,0,39
36.37,0,0,3.51,0.06,0,0,0,39
36.52,0,0,3.51,0.06,0,0,0,39
36.67,0,0,3.51,0.06,0,0,0,39
36.83,0,0,3.51,0.06,0,0,0,39
36.99,0,0,3.51,0.06,0,0,0,39
37.16,0,0,3.51,0.06,0,0,0,39
37.33,0,0,3.51,0.06,0,0,0,39
37.51,0,0,3.51,0.06,0,0,0,39
37.7,0,0,3.51,0.06,0,0,0,39
37.89,0,0,3.51,0.06,0,0,0,39
38.09,0,0,3.51,0.06,0,0,0,39
38.3,0.34,0,3.51,0.06,0,0,0,39
38.51,0.35,0,3.51,0.06,0,0,0,39
38.73,0.36,0,3.51,0.06,0,0,0,39
38.96,0.37,0,3.51,0.06,0,0,0,39
39.19,0.37,0,3.51,0.06,0,0,0,39
39.42,0.38,0.37,3.51,0.06,0,0,0,39
39.67,0.39,0.38,3.51,0.06,0,0,0,40
39.91,0.4,0.38,3.51,0.06,0,0,0,40
40.17,0.41,0.39,3.51,0.06,0,0,0,40
40.43,0.42,0.4,3.51,0.06,0,0,0,40
40.7,0.43,0.41,3.51,0.06,0,0,0,41
40.97,0.44,0.41,3.51,0.06,0,0,0,41
41.25,0.45,0.42,3.51,0.06,0,0,0,41
41.53,0.46,0.43,3.51,0.06,0,0,0,42
41.82,0.47,0.44,3.51,0.06,0,0,0,42
42.12,0.48,0.45,3.51,0.06,0,0,0,42
42.42,0.49,0.46,3.51,0.06,0,0,1,42
42.72,0.5,0.47,3.51,0.06,0,0,1,43
43.03,0.51,0.48,3.51,0.06,0,0,1,43
