glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
101.43,-1.22,-1.37,3.51,0.06,0,0.4,-1,101
100.75,-1.18,-1.33,3.51,0.06,0,0.4,-1,101
100.1,-1.14,-1.29,3.51,0.06,0,0.4,-1,100
99.46,-1.1,-1.24,3.51,0.06,0,0.4,-1,99
98.85,-1.05,-1.2,3.51,0.06,0,0.4,-1,99
98.27,-1.01,-1.16,3.51,0.06,0,0.4,-1,98
97.71,-0.98,-1.12,3.51,0.06,0,0.4,-1,98
97.17,-0.94,-1.08,3.51,0.06,0,0.4,-1,97
96.65,-0.9,-1.04,3.51,0.06,0,0.4,-1,97
96.16,-0.86,-1,3.51,0.06,0,0.4,-1,96
95.68,-0.83,-0.96,3.51,0.06,0,0.4,-1,96
95.23,-0.79,-0.92,3.51,0.06,0,0.4,-1,95
94.8,-0.76,-0.88,3.51,0.06,0,0.4,-1,95
94.38,-0.72,-0.85,3.51,0.06,0,0.4,-1,94
93.99,-0.69,-0.81,3.51,0.06,0,0.4,-1,94
93.62,-0.66,-0.78,3.51,0.06,0,0.4,-1,94
93.26,-0.62,-0.74,3.51,0.06,0,0.4,-1,93
92.92,-0.59,-0.71,3.51,0.06,0,0.4,-1,93
92.61,-0.56,-0.68,3.51,0.06,0,0.4,-1,93
92.3,-0.53,-0.64,3.51,0.06,0,0.4,-1,92
92.02,-0.5,-0.61,3.51,0.06,0,0.4,0,92
91.75,-0.48,-0.58,3.51,0.06,0,0.4,0,92
91.5,-0.45,-0.55,3.51,0.06,0,0.45,0,92
91.26,-0.42,-0.52,3.51,0.06,0,0.45,0,91
91.04,-0.39,-0.49,3.51,0.06,0,0.45,0,91
90.85,-0.36,-0.46,3.51,0.06,0,0.45,0,91
90.73,-0.29,-0.42,3.51,0.06,0,0.45,0,91
90.78,-0.11,-0.35,3.51,0.06,0,0.45,0,91
91.16,0.24,-0.23,3.51,0.06,0,0,1,91
92.03,0.81,-0.02,3.51,0.06,0,0,1,92
93.55,1.63,0.3,3.51,0.06,0,0,2,94
95.84,2.68,0.76,3.51,0.06,0,0,3,96
98.94,3.89,1.35,3.51,0.06,0,0,5,99
102.83,5.17,2.08,3.51,0.06,0,0,6,103
107.45,6.43,2.92,3.51,0.06,0,0.05,7,107
112.69,7.6,3.85,3.51,0.06,0,0.45,8,113
118.47,8.64,4.82,3.51,0.06,0,0.45,9,118
124.68,9.52,5.8,3.51,0.06,0,0.45,10,125
131.21,10.23,6.76,3.51,0.06,0,0.45,11,131
137.97,10.78,7.67,3.51,0.06,0,0.45,11,138
144.88,11.17,8.5,3.51,0.06,0,0.45,11,145
151.85,11.42,9.22,3.51,0.06,0,0.45,12,152
158.81,11.53,9.83,3.51,0.06,0,0.45,12,159
165.7,11.53,10.31,3.51,0.06,0,0.45,12,166
172.47,11.42,10.67,3.51,0.06,0,0.45,11,172
179.08,11.23,10.9,3.51,0.06,0,0.45,11,179
185.48,10.96,11.01,3.51,0.06,0,0.45,11,185
191.65,10.63,11.02,3.51,0.06,0,0.45,10,192
197.55,10.25,10.93,3.51,0.06,0,0.45,10,198
203.19,9.82,10.75,3.51,0.06,0,0.45,10,203
208.53,9.37,10.51,3.51,0.06,0,0.45,9,209
213.57,8.89,10.2,3.51,0.06,0,0.45,9,214
218.3,8.39,9.84,3.51,0.06,0,0.45,8,218
222.72,7.88,9.44,3.51,0.06,0,0.45,8,223
226.84,7.37,9.01,3.51,0.06,0,0.45,7,227
230.65,6.86,8.56,3.51,0.06,0,0.45,6,231
234.15,6.35,8.08,3.51,0.06,0,0.45,6,234
237.36,5.85,7.6,3.51,0.06,0,0.45,5,237
240.28,5.36,7.11,3.51,0.06,0,0.45,5,240
242.93,4.88,6.62,3.51,0.06,0,0.45,5,243
245.3,4.41,6.13,3.51,0.06,0,0.45,4,245
247.41,3.96,5.64,3.51,0.06,0,0.45,4,247
249.27,3.53,5.17,3.51,0.06,0,0.45,3,249
250.89,3.12,4.7,3.51,0.06,0,0.45,3,251
252.29,2.72,4.25,3.51,0.06,0,0.45,2,252
253.47,2.34,3.82,3.51,0.06,0,0.45,2,253
254.45,1.98,3.4,3.51,0.06,0,0.45,2,254
255.23,1.64,3,3.51,0.06,0,0.45,1,255
255.84,1.32,2.61,3.51,0.06,0,0.45,1,256
256.27,1.02,2.24,3.51,0.06,0,0.45,1,256
256.54,0.73,1.89,3.51,0.06,0,0.45,1,257
256.67,0.47,1.56,3.51,0.06,0,0.45,0,257
256.65,0.22,1.25,3.51,0.06,0,0.45,0,257
256.51,-0.01,0.96,3.51,0.06,0,0.45,0,257
256.24,-0.23,0.68,3.51,0.06,0,0.45,0,256
255.86,-0.43,0.42,3.51,0.06,0,0.45,-1,256
255.39,-0.62,0.18,3.51,0.06,0,0.45,-1,255
254.81,-0.79,-0.05,3.51,0.06,0,0.45,-1,255
254.15,-0.95,-0.26,3.51,0.06,0,0.45,-1,254
253.42,-1.09,-0.46,3.51,0.06,0,0.45,-1,253
252.61,-1.22,-0.64,3.51,0.06,0,0.45,-1,253
251.73,-1.34,-0.81,3.51,0.06,0,0.45,-1,252
250.8,-1.45,-0.96,3.51,0.06,0,0.45,-2,251
249.81,-1.55,-1.1,3.51,0.06,0,0.45,-2,250
248.77,-1.64,-1.23,3.51,0.06,0,0.45,-2,249
247.7,-1.72,-1.35,3.51,0.06,0,0.45,-2,248
246.58,-1.79,-1.45,3.51,0.06,0,0.45,-2,247
245.43,-1.85,-1.55,3.51,0.06,0,0.45,-2,245
244.26,-1.91,-1.64,3.51,0.06,0,0.45,-2,244
243.06,-1.96,-1.72,3.51,0.06,0,0.45,-2,243
241.84,-2,-1.78,3.51,0.06,0,0.45,-2,242
240.6,-2.03,-1.85,3.51,0.06,0,0.45,-2,241
239.35,-2.06,-1.9,3.51,0.06,0,0.45,-2,239
238.1,-2.07,-1.94,3.51,0.06,0,0.45,-2,238
236.9,-2.04,-1.97,3.51,0.06,0,0.45,-2,237
235.76,-1.98,-1.98,3.51,0.06,0,0.45,-2,236
234.68,-1.9,-1.97,3.51,0.06,0,0.45,-2,235
233.63,-1.82,-1.95,3.51,0.06,0,0.45,-2,234
232.61,-1.76,-1.92,3.51,0.06,0,0.45,-2,233
231.57,-1.74,-1.89,3.51,0.06,0,0.45,-2,232
230.5,-1.75,-1.87,3.51,0.06,0,0.45,-2,231
229.38,-1.81,-1.86,3.51,0.06,0,0.45,-2,229
228.18,-1.9,-1.86,3.51,0.06,0,0.45,-2,228
226.89,-2.02,-1.88,3.51,0.06,0,0.45,-2,227
225.49,-2.17,-1.93,3.51,0.06,0,0.45,-2,225
223.97,-2.35,-2,3.51,0.06,0,0.45,-2,224
222.33,-2.54,-2.1,3.51,0.06,0,0.45,-3,222
220.56,-2.74,-2.22,3.51,0.06,0,0.45,-3,221
218.66,-2.95,-2.36,3.51,0.06,0,0.45,-3,219
216.64,-3.16,-2.52,3.51,0.06,0,0.45,-3,217
214.49,-3.37,-2.69,3.51,0.06,0,0.45,-4,214
212.22,-3.58,-2.88,3.51,0.06,0,0.45,-4,212
209.83,-3.78,-3.07,3.51,0.06,0,0.45,-4,210
207.33,-3.97,-3.27,3.51,0.06,0,0.45,-4,207
204.73,-4.16,-3.46,3.51,0.06,0,0.45,-4,205
202.04,-4.32,-3.66,3.51,0.06,0,0.45,-4,202
199.26,-4.48,-3.84,3.51,0.06,0,0.45,-5,199
196.4,-4.62,-4.02,3.51,0.06,0,0.45,-5,196
193.48,-4.75,-4.19,3.51,0.06,0,0.45,-5,193
190.49,-4.86,-4.35,3.51,0.06,0,0.45,-5,190
187.46,-4.96,-4.49,3.51,0.06,0,0.45,-5,187
184.39,-5.04,-4.62,3.51,0.06,0,0.45,-5,184
181.28,-5.11,-4.74,3.51,0.06,0,0.45,-5,181
178.15,-5.17,-4.85,3.51,0.06,0,0.45,-5,178
175,-5.21,-4.94,3.51,0.06,0,0.45,-5,175
171.84,-5.24,-5.02,3.51,0.06,0,0.45,-5,172
168.67,-5.26,-5.08,3.51,0.06,0,0.45,-5,169
165.49,-5.29,-5.14,3.51,0.06,0,0.45,-5,165
162.28,-5.31,-5.19,3.51,0.06,0,0.45,-5,162
159.07,-5.33,-5.23,3.51,0.06,0,0.45,-5,159
155.86,-5.34,-5.26,3.51,0.06,0,0.45,-5,156
152.68,-5.32,-5.27,3.51,0.06,0,0.45,-5,153
149.54,-5.29,-5.28,3.51,0.06,0,0.45,-5,150
146.43,-5.23,-5.28,3.51,0.06,0,0.45,-5,146
143.38,-5.17,-5.26,3.51,0.06,0,0.45,-5,143
140.37,-5.09,-5.23,3.51,0.06,0,0.45,-5,140
137.42,-5,-5.19,3.51,0.06,0,0.45,-5,137
134.54,-4.91,-5.14,3.51,0.06,0,0.45,-5,135
131.71,-4.81,-5.08,3.51,0.06,0,0.45,-5,132
128.95,-4.71,-5,3.51,0.06,0,0.45,-5,129
126.26,-4.6,-4.92,3.51,0.06,0,0.45,-5,126
123.63,-4.49,-4.83,3.51,0.06,0,0.45,-4,124
121.07,-4.38,-4.74,3.51,0.06,0,0.45,-4,121
118.58,-4.26,-4.64,3.51,0.06,0,0.45,-4,119
116.16,-4.15,-4.53,3.51,0.06,0,0.45,-4,116
113.81,-4.03,-4.42,3.51,0.06,0,0.45,-4,114
111.53,-3.92,-4.31,3.51,0.06,0,0.45,-4,112
109.32,-3.8,-4.2,3.51,0.06,0,0.4,-4,109
107.18,-3.68,-4.09,3.51,0.06,0,0.35,-4,107
105.11,-3.57,-3.97,3.51,0.06,0,0.35,-3,105
103.1,-3.46,-3.86,3.51,0.06,0,0.35,-3,103
101.17,-3.34,-3.74,3.51,0.06,0,0.3,-3,101
99.29,-3.23,-3.63,3.51,0.06,0,0.3,-3,99
97.49,-3.12,-3.52,3.51,0.06,0,0.3,-3,97
95.74,-3.01,-3.4,3.51,0.06,0,0.3,-3,96
94.06,-2.91,-3.29,3.51,0.06,0,0.25,-3,94
92.44,-2.8,-3.18,3.51,0.06,0,0.25,-3,92
90.89,-2.7,-3.07,3.51,0.06,0,0.25,-3,91
89.39,-2.6,-2.97,3.51,0.06,0,0.25,-3,89
87.95,-2.5,-2.86,3.51,0.06,0,0.25,-2,88
86.56,-2.4,-2.76,3.51,0.06,0,0.25,-2,87
85.23,-2.31,-2.66,3.51,0.06,0,0.25,-2,85
83.96,-2.22,-2.56,3.51,0.06,0,0.25,-2,84
82.74,-2.13,-2.46,3.51,0.06,0,0.25,-2,83
81.57,-2.04,-2.36,3.51,0.06,0,0.25,-2,82
80.45,-1.95,-2.27,3.51,0.06,0,0.25,-2,80
79.38,-1.87,-2.18,3.51,0.06,0,0.25,-2,79
78.35,-1.79,-2.09,3.51,0.06,0,0.25,-2,78
77.38,-1.71,-2,3.51,0.06,0,0.25,-2,77
76.45,-1.63,-1.92,3.51,0.06,0,0.25,-2,76
75.56,-1.55,-1.84,3.51,0.06,0,0.25,-1,76
74.72,-1.48,-1.75,3.51,0.06,0,0,-1,75
73.92,-1.41,-1.68,3.51,0.06,0,0,-1,74
73.16,-1.34,-1.6,3.51,0.06,0,0,-1,73
72.44,-1.27,-1.52,3.51,0.06,0,0,-1,72
71.76,-1.2,-1.45,3.51,0.06,0,0,-1,72
71.11,-1.14,-1.38,3.51,0.06,0,0,-1,71
70.5,-1.08,-1.31,3.51,0.06,0,0,-1,71
69.92,-1.02,-1.25,3.51,0.06,0,0,-1,70
69.37,-0.97,-1.18,3.51,0.06,0,0,-1,69
68.85,-0.91,-1.12,3.51,0.06,0,0,-1,69
68.37,-0.86,-1.06,3.51,0.06,0,0,-1,68
67.91,-0.81,-1,3.51,0.06,0,0,-1,68
67.48,-0.77,-0.95,3.51,0.06,0,0,-1,67
67.07,-0.72,-0.9,3.51,0.06,0,0,-1,67
66.69,-0.67,-0.85,3.51,0.06,0,0,-1,67
66.34,-0.63,-0.8,3.51,0.06,0,0,-1,66
66.01,-0.59,-0.75,3.51,0.06,0,0,-1,66
65.71,-0.55,-0.7,3.51,0.06,0,0,-1,66
65.42,-0.51,-0.66,3.51,0.06,0,0,0,65
65.16,-0.47,-0.62,3.51,0.06,0,0,0,65
64.92,-0.44,-0.58,3.51,0.06,0,0,0,65
64.7,-0.4,-0.54,3.51,0.06,0,0,0,65
64.5,-0.37,-0.5,3.51,0.06,0,0,0,65
64.32,-0.33,-0.46,3.51,0.06,0,0,0,64
64.16,-0.3,-0.42,3.51,0.06,0,0,0,64
64.02,-0.27,-0.39,3.51,0.06,0,0,0,64
63.9,-0.24,-0.35,3.51,0.06,0,0,0,64
63.79,-0.21,-0.32,3.51,0.06,0,0,0,64
63.7,-0.18,-0.29,3.51,0.06,0,0,0,64
63.63,-0.15,-0.26,3.51,0.06,0,0,0,64
63.57,-0.12,-0.23,3.51,0.06,0,0,0,64
63.53,-0.1,-0.2,3.51,0.06,0,0,0,64
63.5,-0.07,-0.17,3.51,0.06,0,0,0,64
63.48,-0.05,-0.14,3.51,0.06,0,0,0,63
63.49,-0.02,-0.11,3.51,0.06,0,0,0,63
63.5,0,-0.09,3.51,0.06,0,0,0,64
63.53,0.02,-0.06,3.51,0.06,0,0,0,64
63.57,0.04,-0.04,3.51,0.06,0,0,0,64
63.62,0.07,-0.01,3.51,0.06,0,0,0,64
63.68,0.09,0.01,3.51,0.06,0,0,0,64
63.76,0.11,0.03,3.51,0.06,0,0,0,64
63.84,0.12,0.05,3.51,0.06,0,0,0,64
63.94,0.14,0.07,3.51,0.06,0,0,0,64
64.05,0.16,0.09,3.51,0.06,0,0,0,64
64.16,0.18,0.11,3.51,0.06,0,0,0,64
64.29,0.2,0.13,3.51,0.06,0,0,0,64
64.43,0.21,0.15,3.51,0.06,0,0,0,64
64.57,0.23,0.17,3.51,0.06,0,0,0,65
64.73,0.24,0.18,3.51,0.06,0,0,0,65
64.89,0.26,0.2,3.51,0.06,0,0,0,65
