glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
185.89,-1.42,-1.62,3.51,0.06,0,0.45,-1,186
185.53,-1.04,-1.5,3.51,0.06,0,0.45,-1,186
185.7,-0.42,-1.29,3.51,0.06,0,0.45,0,186
186.48,0.4,-0.96,3.51,0.06,0,0.45,1,186
187.85,1.32,-0.54,3.51,0.06,0,0.45,2,188
189.72,2.21,-0.02,3.51,0.06,0,0.45,3,190
191.98,3.01,0.55,3.51,0.06,0,0.45,4,192
194.51,3.64,1.16,3.51,0.06,0,0.45,4,195
197.21,4.1,1.76,3.51,0.06,0,0.45,4,197
199.96,4.37,2.32,3.51,0.06,0,0.45,5,200
202.68,4.48,2.82,3.51,0.06,0,0.45,5,203
205.29,4.44,3.24,3.51,0.06,0,0.45,4,205
207.74,4.28,3.55,3.51,0.06,0,0.45,4,208
209.96,4.02,3.75,3.51,0.06,0,0.45,4,210
211.94,3.67,3.84,3.51,0.06,0,0.45,3,212
213.63,3.25,3.81,3.51,0.06,0,0.45,3,214
215.01,2.79,3.68,3.51,0.06,0,0.45,2,215
216.08,2.29,3.46,3.51,0.06,0,0.45,2,216
216.83,1.78,3.15,3.51,0.06,0,0.45,1,217
217.26,1.25,2.79,3.51,0.06,0,0.45,1,217
217.38,0.72,2.38,3.51,0.06,0,0.45,0,217
217.19,0.2,1.93,3.51,0.06,0,0.45,0,217
216.71,-0.31,1.45,3.51,0.06,0,0.45,-1,217
215.94,-0.79,0.97,3.51,0.06,0,0.45,-1,216
214.91,-1.26,0.48,3.51,0.06,0,0.45,-2,215
213.63,-1.7,0,3.51,0.06,0,0.45,-2,214
212.12,-2.11,-0.48,3.51,0.06,0,0.45,-2,212
210.4,-2.5,-0.93,3.51,0.06,0,0.45,-3,210
208.48,-2.85,-1.37,3.51,0.06,0,0.45,-3,208
206.39,-3.17,-1.79,3.51,0.06,0,0.45,-3,206
204.15,-3.46,-2.18,3.51,0.06,0,0.45,-4,204
201.76,-3.72,-2.54,3.51,0.06,0,0.45,-4,202
199.26,-3.95,-2.88,3.51,0.06,0,0.45,-4,199
196.65,-4.16,-3.18,3.51,0.06,0,0.45,-4,197
193.95,-4.33,-3.46,3.51,0.06,0,0.45,-4,194
191.18,-4.48,-3.71,3.51,0.06,0,0.45,-5,191
188.35,-4.6,-3.93,3.51,0.06,0,0.45,-5,188
185.48,-4.7,-4.12,3.51,0.06,0,0.45,-5,185
182.57,-4.78,-4.29,3.51,0.06,0,0.45,-5,183
179.64,-4.84,-4.43,3.51,0.06,0,0.45,-5,180
176.69,-4.87,-4.55,3.51,0.06,0,0.45,-5,177
173.75,-4.89,-4.64,3.51,0.06,0,0.45,-5,174
170.81,-4.9,-4.72,3.51,0.06,0,0.45,-5,171
167.89,-4.89,-4.77,3.51,0.06,0,0.45,-5,168
164.99,-4.86,-4.8,3.51,0.06,0,0.45,-5,165
162.12,-4.82,-4.82,3.51,0.06,0,0.45,-5,162
159.29,-4.77,-4.82,3.51,0.06,0,0.45,-5,159
156.5,-4.71,-4.81,3.51,0.06,0,0.45,-5,157
153.75,-4.65,-4.79,3.51,0.06,0,0.45,-5,154
151.06,-4.57,-4.75,3.51,0.06,0,0.45,-5,151
148.42,-4.48,-4.7,3.51,0.06,0,0.45,-4,148
145.84,-4.39,-4.64,3.51,0.06,0,0.45,-4,146
143.32,-4.3,-4.57,3.51,0.06,0,0.45,-4,143
140.86,-4.2,-4.49,3.51,0.06,0,0.45,-4,141
138.47,-4.09,-4.41,3.51,0.06,0,0.45,-4,138
136.14,-3.99,-4.32,3.51,0.06,0,0.45,-4,136
133.88,-3.88,-4.23,3.51,0.06,0,0.45,-4,134
131.69,-3.77,-4.13,3.51,0.06,0,0.45,-4,132
129.56,-3.65,-4.03,3.51,0.06,0,0.45,-4,130
127.51,-3.54,-3.92,3.51,0.06,0,0.45,-3,128
125.52,-3.43,-3.81,3.51,0.06,0,0.45,-3,126
123.6,-3.31,-3.7,3.51,0.06,0,0.45,-3,124
121.75,-3.2,-3.59,3.51,0.06,0,0.45,-3,122
119.96,-3.09,-3.48,3.51,0.06,0,0.45,-3,120
118.24,-2.98,-3.37,3.51,0.06,0,0.45,-3,118
116.6,-2.86,-3.26,3.51,0.06,0,0.45,-3,117
115.06,-2.71,-3.14,3.51,0.06,0,0.45,-3,115
113.69,-2.51,-3,3.51,0.06,0,0.45,-2,114
112.48,-2.27,-2.84,3.51,0.06,0,0.45,-2,112
111.45,-2,-2.67,3.51,0.06,0,0.45,-2,111
110.58,-1.73,-2.48,3.51,0.06,0,0.45,-2,111
109.84,-1.47,-2.27,3.51,0.06,0,0.45,-1,110
109.23,-1.24,-2.06,3.51,0.06,0,0.45,-1,109
108.73,-1.04,-1.84,3.51,0.06,0,0.45,-1,109
108.31,-0.86,-1.63,3.51,0.06,0,0.45,-1,108
107.96,-0.72,-1.43,3.51,0.06,0,0.45,-1,108
107.66,-0.6,-1.24,3.51,0.06,0,0.45,-1,108
107.41,-0.51,-1.06,3.51,0.06,0,0.45,0,107
107.19,-0.43,-0.91,3.51,0.06,0,0.45,0,107
107,-0.37,-0.77,3.51,0.06,0,0.45,0,107
106.82,-0.33,-0.66,3.51,0.06,0,0.45,0,107
106.65,-0.3,-0.56,3.51,0.06,0,0.45,0,107
106.49,-0.28,-0.48,3.51,0.06,0,0.45,0,106
106.34,-0.27,-0.42,3.51,0.06,0,0.45,0,106
106.18,-0.27,-0.38,3.51,0.06,0,0.45,0,106
106.01,-0.27,-0.34,3.51,0.06,0,0.45,0,106
105.85,-0.27,-0.32,3.51,0.06,0,0.45,0,106
105.68,-0.28,-0.3,3.51,0.06,0,0.45,0,106
105.5,-0.29,-0.29,3.51,0.06,0,0.45,0,106
105.31,-0.3,-0.29,3.51,0.06,0,0.45,0,105
105.12,-0.31,-0.29,3.51,0.06,0,0.45,0,105
104.93,-0.32,-0.29,3.51,0.06,0,0.45,0,105
104.73,-0.33,-0.3,3.51,0.06,0,0.45,0,105
104.52,-0.33,-0.3,3.51,0.06,0,0.45,0,105
104.31,-0.34,-0.31,3.51,0.06,0,0.45,0,104
104.1,-0.35,-0.32,3.51,0.06,0,0.45,0,104
103.88,-0.35,-0.33,3.51,0.06,0,0.45,0,104
103.67,-0.36,-0.33,3.51,0.06,0,0.45,0,104
103.45,-0.36,-0.34,3.51,0.06,0,0.45,0,103
103.23,-0.36,-0.35,3.51,0.06,0,0.45,0,103
103.02,-0.36,-0.35,3.51,0.06,0,0.45,0,103
102.81,-0.36,-0.35,3.51,0.06,0,0.45,0,103
102.6,-0.35,-0.35,3.51,0.06,0,0.45,0,103
102.4,-0.35,-0.35,3.51,0.06,0,0.45,0,102
102.2,-0.34,-0.35,3.51,0.06,0,0.45,0,102
102,-0.33,-0.35,3.51,0.06,0,0.45,0,102
101.81,-0.32,-0.34,3.51,0.06,0,0.45,0,102
101.63,-0.31,-0.34,3.51,0.06,0,0.45,0,102
101.45,-0.31,-0.33,3.51,0.06,0,0.45,0,101
101.26,-0.31,-0.33,3.51,0.06,0,0.45,0,101
101.07,-0.31,-0.32,3.51,0.06,0,0.45,0,101
100.87,-0.32,-0.32,3.51,0.06,0,0.45,0,101
100.68,-0.32,-0.32,3.51,0.06,0,0.45,0,101
100.49,-0.32,-0.32,3.51,0.06,0,0.45,0,100
100.32,-0.3,-0.31,3.51,0.06,0,0.45,0,100
100.16,-0.29,-0.31,3.51,0.06,0,0.45,0,100
100.01,-0.27,-0.3,3.51,0.06,0,0.45,0,100
99.88,-0.24,-0.29,3.51,0.06,0,0.45,0,100
99.76,-0.22,-0.28,3.51,0.06,0,0.45,0,100
99.66,-0.2,-0.26,3.51,0.06,0,0.45,0,100
99.57,-0.17,-0.24,3.51,0.06,0,0.45,0,100
99.49,-0.15,-0.23,3.51,0.06,0,0.45,0,99
99.43,-0.13,-0.21,3.51,0.06,0,0.45,0,99
99.37,-0.11,-0.18,3.51,0.06,0,0.45,0,99
99.34,-0.09,-0.16,3.51,0.06,0,0.45,0,99
99.31,-0.07,-0.14,3.51,0.06,0,0.45,0,99
99.29,-0.05,-0.12,3.51,0.06,0,0.45,0,99
99.29,-0.03,-0.1,3.51,0.06,0,0.45,0,99
99.29,-0.01,-0.08,3.51,0.06,0,0.45,0,99
99.31,0.01,-0.06,3.51,0.06,0,0,0,99
99.34,0.03,-0.04,3.51,0.06,0,0,0,99
99.37,0.04,-0.02,3.51,0.06,0,0,0,99
99.41,0.06,0,3.51,0.06,0,0,0,99
99.47,0.07,0.01,3.51,0.06,0,0,0,99
99.53,0.09,0.03,3.51,0.06,0,0,0,100
99.6,0.1,0.05,3.51,0.06,0,0,0,100
99.68,0.12,0.06,3.51,0.06,0,0,0,100
99.76,0.13,0.08,3.51,0.06,0,0,0,100
99.85,0.14,0.09,3.51,0.06,0,0,0,100
99.95,0.15,0.11,3.51,0.06,0,0,0,100
100.06,0.16,0.12,3.51,0.06,0,0,0,100
100.17,0.18,0.13,3.51,0.06,0,0,0,100
100.29,0.19,0.14,3.51,0.06,0,0,0,100
100.41,0.2,0.16,3.51,0.06,0,0,0,100
100.54,0.21,0.17,3.51,0.06,0,0,0,101
100.68,0.22,0.18,3.51,0.06,0,0,0,101
100.82,0.22,0.19,3.51,0.06,0,0,0,101
100.98,0.24,0.2,3.51,0.06,0,0,0,101
101.23,0.33,0.23,3.51,0.06,0,0,0,101
101.73,0.56,0.3,3.51,0.06,0,0,1,102
102.67,1.03,0.45,3.51,0.06,0,0,1,103
104.27,1.8,0.72,3.51,0.06,0,0,2,104
106.69,2.86,1.13,3.51,0.06,0,0.05,4,107
110.05,4.19,1.71,3.51,0.06,0,0.45,5,110
114.35,5.64,2.45,3.51,0.06,0,0.45,7,114
119.48,7.09,3.33,3.51,0.06,0,0.45,8,119
125.32,8.43,4.32,3.51,0.06,0,0.45,9,125
131.7,9.56,5.36,3.51,0.06,0,0.45,10,132
138.47,10.46,6.41,3.51,0.06,0,0.45,11,138
145.49,11.12,7.43,3.51,0.06,0,0.45,12,145
152.63,11.55,8.36,3.51,0.06,0,0.45,12,153
159.79,11.78,9.19,3.51,0.06,0,0.45,12,160
166.86,11.81,9.87,3.51,0.06,0,0.45,12,167
173.77,11.69,10.41,3.51,0.06,0,0.45,12,174
180.44,11.43,10.78,3.51,0.06,0,0.45,11,180
186.84,11.07,10.99,3.51,0.06,0,0.45,11,187
192.92,10.61,11.04,3.51,0.06,0,0.45,10,193
198.65,10.09,10.95,3.51,0.06,0,0.45,10,199
204,9.52,10.74,3.51,0.06,0,0.45,9,204
208.98,8.91,10.43,3.51,0.06,0,0.45,8,209
213.56,8.28,10.03,3.51,0.06,0,0.45,8,214
217.75,7.63,9.56,3.51,0.06,0,0.45,7,218
221.55,6.98,9.03,3.51,0.06,0,0.45,7,222
224.97,6.34,8.47,3.51,0.06,0,0.45,6,225
228.01,5.71,7.88,3.51,0.06,0,0.45,5,228
230.7,5.09,7.28,3.51,0.06,0,0.45,5,231
233.04,4.49,6.67,3.51,0.06,0,0.45,4,233
235.05,3.92,6.06,3.51,0.06,0,0.45,3,235
236.74,3.36,5.46,3.51,0.06,0,0.45,3,237
238.14,2.84,4.87,3.51,0.06,0,0.45,2,238
239.25,2.34,4.3,3.51,0.06,0,0.45,2,239
240.1,1.87,3.74,3.51,0.06,0,0.45,2,240
240.7,1.43,3.21,3.51,0.06,0,0.45,1,241
241.06,1.02,2.71,3.51,0.06,0,0.45,1,241
241.22,0.63,2.23,3.51,0.06,0,0.45,0,241
241.18,0.28,1.78,3.51,0.06,0,0.45,0,241
240.95,-0.05,1.35,3.51,0.06,0,0.45,0,241
240.56,-0.36,0.95,3.51,0.06,0,0.45,-1,241
240.01,-0.64,0.58,3.51,0.06,0,0.45,-1,240
239.32,-0.9,0.23,3.51,0.06,0,0.45,-1,239
238.51,-1.13,-0.09,3.51,0.06,0,0.45,-1,239
237.58,-1.34,-0.39,3.51,0.06,0,0.45,-1,238
236.55,-1.54,-0.66,3.51,0.06,0,0.45,-2,237
235.42,-1.71,-0.91,3.51,0.06,0,0.45,-2,235
234.22,-1.86,-1.14,3.51,0.06,0,0.45,-2,234
232.94,-2,-1.35,3.51,0.06,0,0.45,-2,233
231.6,-2.12,-1.54,3.51,0.06,0,0.45,-2,232
230.2,-2.23,-1.7,3.51,0.06,0,0.45,-2,230
228.75,-2.32,-1.85,3.51,0.06,0,0.45,-2,229
227.27,-2.4,-1.99,3.51,0.06,0,0.45,-2,227
225.75,-2.47,-2.11,3.51,0.06,0,0.45,-3,226
224.21,-2.52,-2.21,3.51,0.06,0,0.45,-3,224
222.64,-2.57,-2.3,3.51,0.06,0,0.45,-3,223
221.06,-2.61,-2.38,3.51,0.06,0,0.45,-3,221
219.46,-2.63,-2.44,3.51,0.06,0,0.45,-3,219
217.86,-2.65,-2.5,3.51,0.06,0,0.45,-3,218
216.25,-2.67,-2.54,3.51,0.06,0,0.45,-3,216
214.65,-2.67,-2.58,3.51,0.06,0,0.45,-3,215
213.05,-2.67,-2.61,3.51,0.06,0,0.45,-3,213
211.45,-2.67,-2.63,3.51,0.06,0,0.45,-3,211
209.87,-2.66,-2.64,3.51,0.06,0,0.45,-3,210
208.29,-2.64,-2.64,3.51,0.06,0,0.45,-3,208
206.73,-2.62,-2.64,3.51,0.06,0,0.45,-3,207
205.19,-2.6,-2.64,3.51,0.06,0,0.45,-3,205
203.66,-2.57,-2.63,3.51,0.06,0,0.45,-3,204
202.19,-2.52,-2.61,3.51,0.06,0,0.45,-2,202
200.81,-2.41,-2.57,3.51,0.06,0,0.45,-2,201
199.54,-2.27,-2.51,3.51,0.06,0,0.45,-2,200
198.36,-2.13,-2.44,3.51,0.06,0,0.45,-2,198
197.23,-2,-2.36,3.51,0.06,0,0.45,-2,197
196.12,-1.92,-2.27,3.51,0.06,0,0.45,-2,196
194.99,-1.9,-2.2,3.51,0.06,0,0.45,-2,195
193.79,-1.93,-2.14,3.51,0.06,0,0.45,-2,194
192.5,-2.03,-2.11,3.51,0.06,0,0.45,-2,193
191.09,-2.18,-2.11,3.51,0.06,0,0.45,-2,191
189.55,-2.37,-2.14,3.51,0.06,0,0.45,-3,190
187.87,-2.58,-2.21,3.51,0.06,0,0.45,-3,188
186.03,-2.82,-2.31,3.51,0.06,0,0.45,-3,186
184.03,-3.07,-2.45,3.51,0.06,0,0.45,-3,184
181.89,-3.32,-2.61,3.51,0.06,0,0.45,-4,182
179.6,-3.57,-2.8,3.51,0.06,0,0.45,-4,180
177.16,-3.81,-3,3.51,0.06,0,0.45,-4,177
174.6,-4.04,-3.22,3.51,0.06,0,0.45,-4,175
171.92,-4.26,-3.44,3.51,0.06,0,0.45,-4,172
169.14,-4.45,-3.66,3.51,0.06,0,0.45,-5,169
166.27,-4.62,-3.88,3.51,0.06,0,0.45,-5,166
163.31,-4.78,-4.08,3.51,0.06,0,0.45,-5,163
160.3,-4.91,-4.28,3.51,0.06,0,0.45,-5,160
157.23,-5.01,-4.45,3.51,0.06,0,0.45,-5,157
154.12,-5.1,-4.61,3.51,0.06,0,0.45,-5,154
150.99,-5.16,-4.75,3.51,0.06,0,0.45,-5,151
147.85,-5.2,-4.86,3.51,0.06,0,0.45,-5,148
144.71,-5.22,-4.96,3.51,0.06,0,0.45,-5,145
141.57,-5.23,-5.03,3.51,0.06,0,0.45,-5,142
138.46,-5.21,-5.09,3.51,0.06,0,0.45,-5,138
135.38,-5.18,-5.12,3.51,0.06,0,0.45,-5,135
132.34,-5.13,-5.14,3.51,0.06,0,0.45,-5,132
129.34,-5.06,-5.14,3.51,0.06,0,0.45,-5,129
126.39,-4.99,-5.12,3.51,0.06,0,0.45,-5,126
123.51,-4.9,-5.08,3.51,0.06,0,0.45,-5,124
120.69,-4.8,-5.03,3.51,0.06,0,0.45,-5,121
117.93,-4.7,-4.97,3.51,0.06,0,0.45,-5,118
115.25,-4.59,-4.89,3.51,0.06,0,0.45,-5,115
112.61,-4.49,-4.81,3.51,0.06,0,0.45,-4,113
110.03,-4.4,-4.73,3.51,0.06,0,0.45,-4,110
107.51,-4.29,-4.64,3.51,0.06,0,0.35,-4,108
105.07,-4.18,-4.54,3.51,0.06,0,0.35,-4,105
102.72,-4.05,-4.43,3.51,0.06,0,0.3,-4,103
100.46,-3.91,-4.32,3.51,0.06,0,0.25,-4,100
98.29,-3.77,-4.2,3.51,0.06,0,0.25,-4,98
96.21,-3.62,-4.08,3.51,0.06,0,0.25,-3,96
94.22,-3.47,-3.95,3.51,0.06,0,0.25,-3,94
92.32,-3.31,-3.81,3.51,0.06,0,0.25,-3,92
90.51,-3.16,-3.67,3.51,0.06,0,0.25,-3,91
88.79,-3.02,-3.53,3.51,0.06,0,0.2,-3,89
87.16,-2.87,-3.39,3.51,0.06,0,0.2,-3,87
85.61,-2.73,-3.24,3.51,0.06,0,0.2,-3,86
84.14,-2.59,-3.1,3.51,0.06,0,0.2,-2,84
82.74,-2.45,-2.95,3.51,0.06,0,0.2,-2,83
81.43,-2.32,-2.81,3.51,0.06,0,0.2,-2,81
80.19,-2.2,-2.67,3.51,0.06,0,0.2,-2,80
79.01,-2.07,-2.54,3.51,0.06,0,0.25,-2,79
77.91,-1.95,-2.41,3.51,0.06,0,0.25,-2,78
76.88,-1.84,-2.28,3.51,0.06,0,0.25,-2,77
75.9,-1.73,-2.15,3.51,0.06,0,0.25,-2,76
74.99,-1.62,-2.03,3.51,0.06,0,0,-2,75
74.14,-1.52,-1.92,3.51,0.06,0,0,-1,74
73.34,-1.42,-1.8,3.51,0.06,0,0,-1,73
72.6,-1.33,-1.7,3.51,0.06,0,0,-1,73
71.91,-1.24,-1.59,3.51,0.06,0,0,-1,72
71.27,-1.15,-1.49,3.51,0.06,0,0,-1,71
70.68,-1.07,-1.39,3.51,0.06,0,0,-1,71
70.13,-0.99,-1.3,3.51,0.06,0,0,-1,70
69.63,-0.91,-1.21,3.51,0.06,0,0,-1,70
69.17,-0.84,-1.13,3.51,0.06,0,0,-1,69
68.75,-0.77,-1.04,3.51,0.06,0,0,-1,69
68.37,-0.7,-0.97,3.51,0.06,0,0,-1,68
68.02,-0.64,-0.89,3.51,0.06,0,0,-1,68
67.72,-0.58,-0.82,3.51,0.06,0,0,-1,68
67.44,-0.52,-0.75,3.51,0.06,0,0,0,67
67.2,-0.46,-0.68,3.51,0.06,0,0,0,67
66.99,-0.41,-0.62,3.51,0.06,0,0,0,67
66.81,-0.35,-0.56,3.51,0.06,0,0,0,67
66.65,-0.3,-0.5,3.51,0.06,0,0,0,67
66.53,-0.26,-0.44,3.51,0.06,0,0,0,67
66.43,-0.21,-0.39,3.51,0.06,0,0,0,66
66.35,-0.17,-0.34,3.51,0.06,0,0,0,66
66.3,-0.12,-0.29,3.51,0.06,0,0,0,66
66.28,-0.08,-0.24,3.51,0.06,0,0,0,66
66.27,-0.05,-0.2,3.51,0.06,0,0,0,66
66.29,-0.01,-0.15,3.51,0.06,0,0,0,66
66.32,0.03,-0.11,3.51,0.06,0,0,0,66
66.38,0.06,-0.07,3.51,0.06,0,0,0,66
66.46,0.09,-0.03,3.51,0.06,0,0,0,66
66.55,0.12,0,3.51,0.06,0,0,0,67
66.66,0.15,0.04,3.51,0.06,0,0,0,67
66.79,0.18,0.07,3.51,0.06,0,0,0,67
66.93,0.21,0.1,3.51,0.06,0,0,0,67
67.09,0.24,0.13,3.51,0.06,0,0,0,67
67.27,0.26,0.16,3.51,0.06,0,0,0,67
67.45,0.29,0.19,3.51,0.06,0,0,0,67
67.66,0.31,0.22,3.51,0.06,0,0,0,68
67.87,0.33,0.25,3.51,0.06,0,0,0,68
68.1,0.36,0.27,3.51,0.06,0,0,0,68
68.33,0.38,0.3,3.51,0.06,0,0,0,68
68.58,0.39,0.32,3.51,0.06,0,0,0,69
68.84,0.41,0.34,3.51,0.06,0,0,0,69
69.1,0.43,0.36,3.51,0.06,0,0,0,69
69.38,0.44,0.38,3.51,0.06,0,0,0,69
69.66,0.46,0.4,3.51,0.06,0,0,0,70
69.95,0.47,0.41,3.51,0.06,0,0,0,70
70.25,0.48,0.43,3.51,0.06,0,0,0,70
70.55,0.5,0.45,3.51,0.06,0,0,1,71
70.86,0.51,0.46,3.51,0.06,0,0,1,71
71.18,0.52,0.47,3.51,0.06,0,0,1,71
71.5,0.53,0.49,3.51,0.06,0,0,1,72
71.83,0.54,0.5,3.51,0.06,0,0,1,72
72.17,0.55,0.51,3.51,0.06,0,0,1,72
72.51,0.56,0.52,3.51,0.06,0,0,1,73
72.86,0.57,0.53,3.51,0.06,0,0,1,73
73.21,0.58,0.54,3.51,0.06,0,0,1,73
73.56,0.59,0.55,3.51,0.06,0,0,1,74
73.92,0.59,0.56,3.51,0.06,0,0,1,74
74.29,0.6,0.57,3.51,0.06,0,0,1,74
74.66,0.61,0.58,3.51,0.06,0,0,1,75
75.03,0.61,0.59,3.51,0.06,0,0,1,75
75.4,0.62,0.59,3.51,0.06,0,0,1,75
75.78,0.63,0.6,3.51,0.06,0,0,1,76
76.17,0.63,0.61,3.51,0.06,0,0,1,76
76.55,0.64,0.61,3.51,0.06,0,0,1,77
76.94,0.64,0.62,3.51,0.06,0,0,1,77
77.33,0.65,0.63,3.51,0.06,0,0,1,77
77.72,0.65,0.63,3.51,0.06,0,0,1,78
78.11,0.65,0.64,3.51,0.06,0,0,1,78
78.51,0.66,0.64,3.51,0.06,0,0,1,79
78.91,0.66,0.65,3.51,0.06,0,0,1,79
79.31,0.66,0.65,3.51,0.06,0,0,1,79
79.71,0.67,0.65,3.51,0.06,0,0,1,80
80.11,0.67,0.66,3.51,0.06,0,0,1,80
