glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.87,0,0,3.51,0.06,0,0.45,0,138
137.88,0,0,3.51,0.06,0,0.45,0,138
137.91,0.03,0.01,3.51,0.06,0,0.45,0,138
138.03,0.1,0.03,3.51,0.06,0,0.45,0,138
138.28,0.25,0.07,3.51,0.06,0,0.45,0,138
138.71,0.47,0.15,3.51,0.06,0,0.45,1,139
139.3,0.72,0.26,3.51,0.06,0,0.45,1,139
140.04,0.97,0.39,3.51,0.06,0,0.45,1,140
140.86,1.18,0.53,3.51,0.06,0,0.45,1,141
141.73,1.32,0.69,3.51,0.06,0,0.45,1,142
142.61,1.4,0.83,3.51,0.06,0,0.45,1,143
143.46,1.42,0.96,3.51,0.06,0,0.45,1,143
144.27,1.4,1.07,3.51,0.06,0,0.45,1,144
145.02,1.33,1.15,3.51,0.06,0,0.45,1,145
145.71,1.24,1.2,3.51,0.06,0,0.45,1,146
146.34,1.15,1.22,3.51,0.06,0,0.45,1,146
146.91,1.05,1.21,3.51,0.06,0,0.45,1,147
147.41,0.95,1.18,3.51,0.06,0,0.45,1,147
147.87,0.85,1.13,3.51,0.06,0,0.45,1,148
148.29,0.77,1.06,3.51,0.06,0,0.45,1,148
148.67,0.7,0.99,3.51,0.06,0,0.45,1,149
149.02,0.64,0.92,3.51,0.06,0,0.45,1,149
149.34,0.59,0.84,3.51,0.06,0,0.45,1,149
149.64,0.54,0.77,3.51,0.06,0,0.45,1,150
149.93,0.51,0.71,3.51,0.06,0,0.45,0,150
150.2,0.48,0.65,3.51,0.06,0,0.45,0,150
150.47,0.46,0.6,3.51,0.06,0,0.45,0,150
150.73,0.45,0.56,3.51,0.06,0,0.45,0,151
150.98,0.43,0.53,3.51,0.06,0,0.45,0,151
151.23,0.43,0.5,3.51,0.06,0,0.45,0,151
151.48,0.42,0.48,3.51,0.06,0,0.45,0,151
151.73,0.42,0.46,3.51,0.06,0,0.45,0,152
151.98,0.42,0.45,3.51,0.06,0,0.45,0,152
152.23,0.42,0.44,3.51,0.06,0,0.45,0,152
152.48,0.42,0.43,3.51,0.06,0,0.45,0,152
152.74,0.42,0.43,3.51,0.06,0,0.45,0,153
153,0.43,0.42,3.51,0.06,0,0.45,0,153
153.26,0.43,0.42,3.51,0.06,0,0.45,0,153
153.53,0.44,0.43,3.51,0.06,0,0.45,0,154
153.79,0.44,0.43,3.51,0.06,0,0.45,0,154
154.07,0.45,0.43,3.51,0.06,0,0.45,0,154
154.34,0.45,0.44,3.51,0.06,0,0.45,0,154
154.62,0.46,0.44,3.51,0.06,0,0.45,0,155
154.91,0.47,0.45,3.51,0.06,0,0.45,0,155
155.2,0.47,0.45,3.51,0.06,0,0.45,0,155
155.49,0.48,0.46,3.51,0.06,0,0.45,0,155
155.79,0.49,0.47,3.51,0.06,0,0.45,0,156
156.09,0.5,0.47,3.51,0.06,0,0.45,1,156
156.4,0.5,0.48,3.51,0.06,0,0.45,1,156
156.71,0.51,0.49,3.51,0.06,0,0.45,1,157
157.02,0.52,0.49,3.51,0.06,0,0.45,1,157
157.34,0.52,0.5,3.51,0.06,0,0.45,1,157
157.67,0.53,0.51,3.51,0.06,0,0.45,1,158
157.99,0.54,0.51,3.51,0.06,0,0.45,1,158
158.32,0.54,0.52,3.51,0.06,0,0.45,1,158
158.65,0.55,0.53,3.51,0.06,0,0.45,1,159
158.99,0.55,0.53,3.51,0.06,0,0.45,1,159
159.32,0.56,0.54,3.51,0.06,0,0.45,1,159
159.66,0.56,0.54,3.51,0.06,0,0.45,1,160
160,0.56,0.55,3.51,0.06,0,0.45,1,160
160.34,0.56,0.55,3.51,0.06,0,0.45,1,160
160.68,0.56,0.55,3.51,0.06,0,0.45,1,161
161.01,0.56,0.56,3.51,0.06,0,0.45,1,161
161.35,0.56,0.56,3.51,0.06,0,0.45,1,161
161.69,0.56,0.56,3.51,0.06,0,0.45,1,162
162.02,0.56,0.56,3.51,0.06,0,0.45,1,162
162.35,0.55,0.56,3.51,0.06,0,0.45,1,162
162.67,0.55,0.56,3.51,0.06,0,0.45,1,163
163,0.54,0.55,3.51,0.06,0,0.45,1,163
163.31,0.54,0.55,3.51,0.06,0,0.45,1,163
163.64,0.54,0.55,3.51,0.06,0,0.45,1,164
164,0.57,0.55,3.51,0.06,0,0.45,1,164
164.42,0.63,0.57,3.51,0.06,0,0.45,1,164
164.9,0.71,0.6,3.51,0.06,0,0.45,1,165
165.44,0.8,0.63,3.51,0.06,0,0.45,1,165
165.98,0.86,0.67,3.51,0.06,0,0.45,1,166
166.49,0.86,0.7,3.51,0.06,0,0.45,1,166
166.9,0.79,0.72,3.51,0.06,0,0.45,1,167
167.2,0.65,0.71,3.51,0.06,0,0.45,1,167
167.35,0.46,0.67,3.51,0.06,0,0.45,0,167
167.34,0.23,0.6,3.51,0.06,0,0.45,0,167
167.19,-0.01,0.49,3.51,0.06,0,0.45,0,167
166.91,-0.24,0.36,3.51,0.06,0,0.45,0,167
166.5,-0.46,0.21,3.51,0.06,0,0.45,-1,167
166,-0.65,0.04,3.51,0.06,0,0.45,-1,166
165.42,-0.82,-0.13,3.51,0.06,0,0.45,-1,165
164.77,-0.95,-0.31,3.51,0.06,0,0.45,-1,165
164.09,-1.05,-0.47,3.51,0.06,0,0.45,-1,164
163.38,-1.12,-0.63,3.51,0.06,0,0.45,-1,163
162.65,-1.17,-0.76,3.51,0.06,0,0.45,-1,163
161.92,-1.2,-0.88,3.51,0.06,0,0.45,-1,162
161.19,-1.21,-0.97,3.51,0.06,0,0.45,-1,161
160.48,-1.2,-1.04,3.51,0.06,0,0.45,-1,160
159.78,-1.19,-1.09,3.51,0.06,0,0.45,-1,160
159.1,-1.16,-1.12,3.51,0.06,0,0.45,-1,159
158.44,-1.13,-1.14,3.51,0.06,0,0.45,-1,158
157.8,-1.1,-1.14,3.51,0.06,0,0.45,-1,158
157.19,-1.06,-1.13,3.51,0.06,0,0.45,-1,157
156.6,-1.02,-1.12,3.51,0.06,0,0.45,-1,157
156.03,-0.98,-1.09,3.51,0.06,0,0.45,-1,156
155.49,-0.94,-1.06,3.51,0.06,0,0.45,-1,155
154.97,-0.91,-1.03,3.51,0.06,0,0.45,-1,155
154.47,-0.87,-1,3.51,0.06,0,0.45,-1,154
153.99,-0.84,-0.96,3.51,0.06,0,0.45,-1,154
153.52,-0.8,-0.93,3.51,0.06,0,0.45,-1,154
153.08,-0.77,-0.89,3.51,0.06,0,0.45,-1,153
152.66,-0.74,-0.86,3.51,0.06,0,0.45,-1,153
152.25,-0.71,-0.82,3.51,0.06,0,0.45,-1,152
151.86,-0.68,-0.79,3.51,0.06,0,0.45,-1,152
151.48,-0.65,-0.76,3.51,0.06,0,0.45,-1,151
151.13,-0.62,-0.73,3.51,0.06,0,0.45,-1,151
150.78,-0.6,-0.7,3.51,0.06,0,0.45,-1,151
150.46,-0.57,-0.67,3.51,0.06,0,0.45,-1,150
150.15,-0.54,-0.64,3.51,0.06,0,0.45,-1,150
