glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
59.01,1.1,1.08,3.51,0.06,0,0,1,59
59.67,1.11,1.09,3.51,0.06,0,0,1,60
60.34,1.11,1.09,3.51,0.06,0,0,1,60
61.01,1.11,1.1,3.51,0.06,0,0,1,61
61.68,1.12,1.1,3.51,0.06,0,0,1,62
62.36,1.12,1.11,3.51,0.06,0,0,1,62
63.03,1.12,1.11,3.51,0.06,0,0,1,63
63.7,1.12,1.11,3.51,0.06,0,0,1,64
64.38,1.12,1.12,3.51,0.06,0,0,1,64
65.05,1.12,1.12,3.51,0.06,0,0,1,65
65.73,1.12,1.12,3.51,0.06,0,0,1,66
66.4,1.12,1.12,3.51,0.06,0,0,1,66
67.08,1.12,1.12,3.51,0.06,0,0,1,67
67.75,1.12,1.12,3.51,0.06,0,0,1,68
68.42,1.12,1.12,3.51,0.06,0,0,1,68
69.1,1.12,1.12,3.51,0.06,0,0,1,69
69.77,1.12,1.12,3.51,0.06,0,0,1,70
70.44,1.12,1.12,3.51,0.06,0,0,1,70
71.11,1.12,1.12,3.51,0.06,0,0,1,71
71.77,1.11,1.12,3.51,0.06,0,0,1,72
72.44,1.11,1.12,3.51,0.06,0,0,1,72
73.1,1.11,1.12,3.51,0.06,0,0,1,73
73.77,1.11,1.11,3.51,0.06,0,0,1,74
