altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.9860,9.7673,0,274,0.9752,0.975
14,97,14.4996,9.8268,0,165,3.9307,4.905
16,97,16.8772,9.8049,0,221,1.0667,5.972
19,97,19.2408,9.8662,0,87,0.9967,6.969
21,97,21.6114,9.8313,0,57,0.9645,7.933
33,95,33.4033,9.8476,0,13,5.0800,13.013
35,95,35.7544,9.7309,0,329,0.9370,13.950
39,93,39.9567,9.8277,0,171,10.1178,24.068
39,93,39.9619,9.8139,0,173,0.9962,25.064
39,92,39.9670,9.8260,0,333,1.0276,26.092
39,92,39.9728,9.7992,0,36,2.0125,28.104
39,92,39.9767,9.8345,0,35,1.0170,29.121
39,91,39.9873,9.8212,0,200,3.9922,33.114
39,90,39.9864,9.8184,0,253,1.0106,34.124
39,90,39.9877,9.7777,0,314,1.0346,35.159
39,90,39.9863,9.8153,0,52,1.9995,37.158
39,89,39.9832,9.8450,0,79,1.0118,38.170
39,89,39.9830,9.8661,0,1,1.0184,39.188
39,88,39.9881,9.8166,0,95,3.9579,43.146
39,88,39.9881,9.7981,0,312,1.0453,44.192
40,88,40.1482,10.0081,0,184,1.0033,45.195
40,88,41.1707,9.9322,1,186,1.0434,46.238
40,87,42.9221,10.0912,1,178,1.0426,47.281
40,87,45.5962,10.0831,2,184,1.0138,48.295
41,87,49.1287,9.9819,3,183,1.0254,49.320
42,87,53.2092,9.5429,4,190,0.9574,50.277
43,86,57.3369,9.7849,4,184,0.9457,51.223
43,86,61.6929,9.7964,4,184,0.9600,52.183
44,86,66.2698,9.7997,4,183,0.9570,53.140
44,86,71.0070,9.8376,4,183,1.0303,54.171
45,85,75.8525,9.9375,4,182,1.0663,55.237
46,85,80.7801,9.8592,4,182,1.0018,56.239
46,85,85.7618,9.8746,4,182,1.0439,57.282
47,85,90.7711,9.8156,4,182,1.0039,58.286
47,84,95.8097,9.8733,5,183,1.0050,59.291
48,84,100.8650,9.8109,5,183,0.9995,60.291
49,84,105.9423,9.7845,5,183,0.9107,61.202
49,84,111.0112,9.8441,5,183,0.9463,62.148
50,83,116.0853,9.8285,5,183,0.9975,63.145
51,83,121.1570,9.8120,5,184,1.0433,64.189
51,83,126.2291,9.8159,5,184,1.1311,65.320
52,83,131.2977,9.9024,5,184,1.0557,66.376
53,82,136.3650,9.8299,5,184,1.0024,67.378
53,82,141.4281,9.8386,5,184,1.0033,68.381
54,82,146.4960,9.8284,5,184,0.9887,69.370
55,81,151.5628,9.8532,5,184,0.9674,70.337
55,81,156.6395,9.8613,5,184,1.0192,71.357
56,81,161.7200,9.8446,5,183,0.9799,72.336
57,81,166.8009,9.8494,5,183,0.9699,73.306
57,80,171.8812,9.8411,5,183,1.0373,74.344
58,80,176.9507,9.7460,5,183,1.0567,75.400
59,80,182.0197,9.8275,5,183,1.0642,76.465
59,80,187.0914,9.8007,5,183,0.9846,77.449
60,79,192.1636,9.8006,5,184,0.9749,78.424
61,79,197.2517,9.7571,5,183,1.0003,79.424
61,79,202.3337,9.7979,5,183,1.0012,80.426
62,79,207.4102,9.8207,5,184,1.0085,81.434
62,78,212.4848,9.8215,5,184,1.0406,82.475
63,78,217.5582,9.7214,5,183,1.0291,83.504
64,78,222.6313,9.8080,5,184,0.9709,84.475
64,78,227.7097,9.8667,5,184,1.0020,85.477
65,77,232.7831,9.8461,5,184,1.0354,86.512
66,77,237.8578,9.7614,5,184,0.9874,87.500
66,77,242.9311,9.8391,5,183,0.9783,88.478
67,77,248.0105,9.8364,5,184,1.0328,89.511
68,76,253.0954,9.8540,5,183,1.0637,90.575
68,76,258.1763,9.9036,5,184,1.0235,91.598
69,76,263.2572,9.8708,5,183,0.9998,92.598
70,76,268.3409,9.7749,5,183,0.9527,93.551
70,75,273.4188,9.8296,5,183,0.9607,94.511
71,75,278.5057,9.8288,5,184,0.9724,95.484
72,75,283.5824,9.8075,5,184,1.0199,96.504
72,75,288.6573,9.9668,5,183,1.0607,97.564
73,74,293.7441,9.8207,5,184,1.0484,98.613
74,74,298.8176,9.8130,5,183,0.9541,99.567
74,74,303.9059,9.7670,5,183,1.0112,100.578
75,74,308.9867,9.8405,5,184,1.0225,101.600
75,73,314.0785,9.8783,5,183,1.0120,102.612
76,73,319.1595,9.8260,5,184,1.0087,103.621
77,73,324.2689,9.8102,5,183,0.9713,104.592
77,73,329.3388,9.8103,5,183,1.0068,105.599
78,72,334.4392,9.8444,5,184,1.0273,106.627
79,72,339.5211,9.8345,5,183,1.0028,107.629
79,72,344.6132,9.7648,5,184,1.0266,108.656
80,72,349.7082,9.8480,5,184,0.9632,109.619
81,71,354.7923,9.7315,5,184,0.9991,110.618
81,71,359.9005,9.8335,5,184,1.0349,111.653
82,71,364.9741,9.7404,5,184,1.0553,112.708
83,71,370.0604,9.8687,5,183,1.0166,113.725
83,70,375.1492,9.7940,5,184,1.0293,114.754
84,70,380.2407,9.8608,5,183,0.9759,115.730
85,70,385.3193,9.8515,5,184,1.0050,116.735
85,70,390.4192,9.8413,5,184,1.0393,117.775
86,69,400.8733,9.5129,5,184,0.9717,118.746
86,68,400.8733,9.7784,0,1,5.9833,124.730
87,68,401.8706,9.8789,1,355,1.0092,125.739
87,67,403.9399,9.9121,2,355,1.0450,126.784
87,67,406.9396,9.8651,3,346,1.0568,127.841
87,67,410.7222,9.7788,3,353,1.0250,128.865
87,67,414.7405,9.7531,4,352,0.9911,129.857
87,66,419.0226,9.8364,4,352,0.9156,130.772
87,66,423.5399,9.7648,4,352,0.9273,131.700
87,66,428.2262,9.8684,4,352,0.9655,132.665
87,66,433.0253,9.8445,4,352,1.0003,133.665
87,65,437.9182,9.7220,4,352,1.0210,134.686
87,65,442.8571,9.8593,4,352,1.0213,135.708
87,65,447.8402,9.9015,4,352,1.0642,136.772
87,65,452.8395,9.7674,5,352,1.1085,137.880
87,65,457.8602,9.8000,5,352,1.0131,138.893
87,64,462.8907,9.8523,5,352,0.9937,139.887
87,64,467.9355,9.8145,5,352,1.0022,140.889
87,64,472.9813,9.7893,5,352,0.9481,141.837
87,64,478.0302,9.8033,5,352,0.9494,142.787
87,63,483.0615,9.8364,5,352,1.0234,143.810
87,63,488.1334,9.7124,5,352,1.0265,144.837
87,63,493.1764,9.8657,5,352,1.0595,145.896
87,63,498.2141,9.8106,5,352,1.0048,146.901
87,62,503.2795,9.8129,5,352,0.9829,147.884
87,62,508.3146,9.8321,5,352,1.0533,148.937
87,62,513.3713,9.7656,5,352,1.0087,149.946
87,62,518.4191,9.8200,5,352,0.9621,150.908
87,61,523.4794,9.8521,5,352,1.0238,151.932
87,61,528.5363,9.7697,5,352,0.9643,152.896
88,61,533.6008,9.8158,5,352,0.9936,153.890
88,61,538.6703,9.8247,5,352,1.0154,154.905
88,60,543.7410,9.7615,5,352,1.0700,155.975
88,60,548.7994,9.8314,5,352,1.0443,157.019
88,60,553.8605,9.7570,5,352,1.0236,158.043
88,60,558.9276,9.8144,5,352,1.0008,159.044
88,59,563.9999,9.8002,5,352,0.9870,160.031
88,59,569.0640,9.8822,5,352,0.9871,161.018
88,59,574.1336,9.8608,5,352,0.9603,161.978
88,59,579.1975,9.8162,5,352,0.9825,162.961
88,58,584.2693,9.8046,5,352,1.0294,163.990
88,58,589.3364,9.8065,5,352,1.0742,165.064
88,58,594.4167,9.8159,5,352,0.9904,166.054
88,58,599.4860,9.7854,5,352,1.0563,167.111
88,57,604.5629,9.8143,5,352,1.0032,168.114
88,57,609.6321,9.8448,5,352,0.9351,169.049
88,57,614.7041,9.8225,5,352,0.9559,170.005
88,57,619.7682,9.7754,5,352,1.0564,171.062
88,56,624.8497,9.8488,5,352,1.0090,172.071
88,56,629.9250,9.7692,5,352,1.0400,173.111
88,56,635.0020,9.7667,5,352,1.0156,174.126
88,56,640.0858,9.7931,5,352,0.9998,175.126
88,55,645.1672,9.7469,5,352,0.9836,176.110
88,55,650.2523,9.8492,5,352,1.0021,177.112
88,55,655.3245,9.8311,5,352,1.0396,178.151
88,55,660.4043,9.8226,5,352,1.0200,179.171
89,54,665.4862,9.8786,5,352,0.9948,180.166
89,54,670.5674,9.8324,5,352,0.9513,181.117
89,54,675.6498,9.8213,5,352,1.0073,182.125
89,54,680.7347,9.8721,5,352,1.1015,183.226
89,53,685.8204,9.8316,5,352,1.0490,184.275
89,53,690.9102,9.8488,5,352,0.9828,185.258
89,53,695.9995,9.7793,5,352,0.9359,186.194
89,53,701.0874,9.7956,5,352,1.0340,187.228
89,52,706.1788,9.9105,5,352,0.9856,188.213
89,52,711.2712,9.8188,5,352,1.0609,189.274
89,52,716.3625,9.7852,5,352,1.0126,190.287
89,52,721.4541,9.7770,5,352,0.9873,191.274
89,51,726.5364,9.8581,5,352,1.0436,192.318
89,51,731.6266,9.8288,5,352,0.9812,193.299
89,51,736.7061,9.8376,5,352,1.0275,194.327
89,51,741.7917,9.8228,5,352,0.9900,195.317
89,50,746.8783,9.7549,5,352,0.9899,196.307
89,50,751.9753,9.8003,5,352,1.0227,197.329
89,50,757.0726,9.8145,5,352,1.0246,198.354
89,50,762.1687,9.8705,5,352,1.0644,199.418
89,49,767.2621,9.8380,5,352,0.9708,200.389
89,49,772.3611,9.7394,5,352,0.9079,201.297
89,49,777.4640,9.8341,5,352,0.9881,202.285
89,49,782.5583,9.7896,5,352,1.0311,203.316
89,48,787.6603,9.8121,5,352,1.0482,204.364
89,48,792.7621,9.7999,5,352,1.0323,205.397
89,48,797.8601,9.8028,5,352,1.0410,206.438
90,48,802.9503,9.8099,5,352,0.9834,207.421
90,48,808.0508,9.8758,5,352,0.9580,208.379
90,47,813.1493,9.7996,5,352,0.9477,209.327
90,47,818.2596,9.7896,5,352,1.0140,210.341
90,47,823.3676,9.8891,5,352,1.0609,211.402
90,47,828.4692,9.8067,5,352,0.9966,212.398
90,46,833.5683,9.8074,5,352,1.0186,213.417
90,46,838.6755,9.7835,5,352,0.9710,214.388
90,46,843.7689,9.8001,5,352,1.0064,215.394
90,46,848.8712,9.7771,5,352,1.0369,216.431
90,45,853.9771,9.8265,5,352,1.0056,217.437
90,45,859.0800,9.8442,5,352,0.9980,218.435
90,45,864.1714,9.8409,5,352,1.0069,219.442
90,45,869.2792,9.8082,5,352,1.0188,220.460
90,44,874.3898,9.8558,5,352,1.0540,221.514
90,44,879.4972,9.8277,5,352,0.9740,222.488
90,44,884.6017,9.8444,5,352,0.9670,223.455
90,44,889.7064,9.8165,5,352,1.0415,224.497
90,43,894.8141,9.8195,5,352,0.9945,225.491
90,43,899.9261,9.7782,5,352,0.9845,226.476
90,43,905.0414,9.8710,5,352,1.0368,227.513
90,43,910.1570,9.7930,5,352,1.0671,228.580
90,42,915.2665,9.7793,5,352,1.0352,229.615
90,42,920.3680,9.7619,5,352,1.0295,230.644
90,42,925.4760,9.8482,5,352,0.9722,231.617
90,42,930.5791,9.8733,5,352,1.0203,232.637
90,41,935.6826,9.8049,5,352,0.9409,233.578
91,41,940.7825,9.8482,5,352,1.0356,234.613
91,41,945.8859,9.7717,5,352,1.0641,235.677
91,41,950.9758,9.8261,5,352,1.0197,236.697
91,40,956.0728,9.8201,5,352,0.9680,237.665
91,40,961.1768,9.8390,5,352,1.0012,238.666
91,40,966.2787,9.8014,5,352,1.0306,239.697
91,40,971.3737,9.7670,5,352,1.0097,240.707
91,39,976.4655,9.8846,5,352,0.9924,241.699
91,39,981.5480,9.8364,5,352,0.9903,242.690
91,39,986.6420,9.8948,5,352,1.0137,243.703
91,39,991.7270,9.8026,5,352,1.0733,244.776
91,38,996.8159,9.7979,5,352,0.9937,245.770
91,38,1001.8884,9.7852,5,352,0.9899,246.760
91,38,1006.9771,9.8642,5,352,0.9969,247.757
91,38,1012.0588,9.7785,5,352,1.0153,248.772
91,37,1017.1393,9.8028,5,352,0.9724,249.745
91,37,1022.2268,9.7802,5,352,0.9972,250.742
91,37,1027.3091,9.8214,5,352,1.0222,251.764
91,37,1032.3868,9.8776,5,352,1.0353,252.799
91,36,1037.4651,9.7922,5,352,1.0268,253.826
91,36,1042.5405,9.7740,5,352,0.9756,254.802
91,36,1047.6064,9.8284,5,352,0.9776,255.779
91,36,1052.6694,9.8632,5,352,0.9694,256.749
91,35,1057.7429,9.8416,5,352,1.0613,257.810
91,35,1062.8110,9.8251,5,352,1.0270,258.837
91,35,1067.8730,9.8587,5,352,0.9798,259.817
92,35,1072.9438,9.8508,5,352,0.9706,260.787
92,34,1078.0063,9.8216,5,352,0.9911,261.778
92,34,1083.0796,9.8148,5,352,1.0314,262.810
92,34,1088.1561,9.8645,5,352,1.0427,263.853
92,34,1093.2209,9.8382,5,352,1.0845,264.937
92,33,1098.2832,9.8554,5,352,0.9993,265.936
92,33,1103.3542,9.7808,5,352,0.9857,266.922
92,33,1108.4180,9.8825,5,352,0.9665,267.889
92,33,1113.4823,9.8629,5,352,0.9781,268.867
92,32,1118.5389,9.7834,5,352,1.0438,269.910
92,32,1123.6030,9.7766,5,352,1.0183,270.929
92,32,1128.6691,9.8414,5,352,0.9837,271.912
92,32,1133.7333,9.8590,5,352,1.0247,272.937
92,32,1138.7950,9.8011,5,352,1.0205,273.957
92,31,1143.8406,9.8293,5,352,1.0265,274.984
92,31,1148.8861,9.8374,5,352,0.9733,275.957
92,31,1153.9287,9.7614,5,352,0.9451,276.902
92,31,1158.9755,9.8547,5,352,1.0340,277.936
92,30,1164.0317,9.8589,5,352,1.0343,278.971
92,30,1169.0947,9.7717,5,352,1.0629,280.034
92,30,1174.1588,9.8255,5,352,1.0483,281.082
92,30,1179.2169,9.8384,5,352,0.9822,282.064
92,29,1184.2563,9.8435,5,352,1.0033,283.068
92,29,1189.2930,9.8655,5,352,1.0083,284.076
92,29,1194.3420,9.7859,5,352,0.9263,285.002
92,29,1199.3667,9.8541,5,352,0.9725,285.975
92,28,1208.8425,9.7721,5,352,0.9400,286.915
92,27,1208.8425,9.8381,0,183,6.1905,293.105
92,27,1210.1326,9.8270,1,188,0.9989,294.104
92,26,1212.3121,9.8491,2,186,0.9999,295.104
92,26,1215.4159,9.8144,3,194,0.9223,296.026
92,26,1219.3224,9.8363,4,188,0.9464,296.973
92,26,1223.5076,9.7953,4,189,1.0116,297.984
92,25,1227.9025,9.8332,4,189,1.0360,299.020
92,25,1232.5110,9.8196,4,189,1.0576,300.078
92,25,1237.2720,9.8596,4,189,1.0594,301.137
91,25,1242.1232,9.8314,4,189,1.0202,302.157
91,24,1247.0437,9.7823,4,189,1.0023,303.160
91,24,1252.0084,9.7622,4,189,1.0268,304.187
91,24,1257.0027,9.8035,4,189,0.9813,305.168
91,24,1262.0057,9.8502,5,189,0.9353,306.103
91,23,1267.0262,9.7860,5,189,0.9578,307.061
91,23,1272.0444,9.8141,5,189,0.9978,308.059
90,23,1277.0758,9.8072,5,189,0.9685,309.027
90,23,1282.1027,9.7926,5,189,1.0142,310.042
90,23,1287.1312,9.8481,5,189,1.0538,311.095
90,22,1292.1571,9.8142,5,190,1.0381,312.133
90,22,1297.1797,9.8572,5,190,1.0198,313.153
90,22,1302.2050,9.8706,5,189,0.9982,314.151
90,22,1307.2327,9.7951,5,190,1.0016,315.153
90,21,1312.2521,9.7991,5,189,0.9760,316.129
89,21,1317.2842,9.8671,5,190,1.0532,317.182
89,21,1322.3091,9.7994,5,189,0.9934,318.176
89,21,1327.3350,9.8514,5,189,0.9623,319.138
89,20,1332.3507,9.7643,5,190,1.0371,320.175
89,20,1337.3782,9.8221,5,189,1.0636,321.239
89,20,1342.3989,9.7892,5,189,1.0198,322.258
89,20,1347.4122,9.8199,5,189,0.9991,323.257
88,19,1352.4309,9.8188,5,189,1.0052,324.263
88,19,1357.4495,9.8720,5,189,0.9897,325.252
88,19,1362.4713,9.8311,5,189,0.9856,326.238
88,19,1367.4894,9.8186,5,189,0.9909,327.229
88,18,1372.5104,9.8013,5,189,1.0086,328.237
88,18,1377.5140,9.8177,4,189,1.0634,329.301
88,18,1382.5142,9.8820,4,189,1.0960,330.397
87,18,1387.5107,9.8253,5,189,1.0194,331.416
87,17,1392.5184,9.8262,5,189,0.9334,332.350
87,17,1397.5159,9.8205,5,189,0.9691,333.319
87,17,1402.5150,9.8904,4,190,1.0512,334.370
87,17,1405.0160,9.8672,4,189,0.9990,335.369
86,16,1405.0160,9.1359,3,190,0.9685,336.337
85,16,1405.0160,9.8491,0,191,1.0007,337.338
83,16,1405.0160,9.8713,0,192,1.0060,338.344
82,16,1405.0160,9.8206,0,20,1.0501,339.394
80,16,1405.0160,9.8350,0,13,1.0570,340.451
68,14,1405.0160,9.8554,0,215,8.0055,348.457
67,14,1405.0160,9.8627,0,208,1.0083,349.465
65,13,1405.0160,9.7782,0,205,0.9838,350.449
64,13,1405.0160,9.8128,0,248,0.9912,351.440
62,13,1405.0160,9.8313,0,253,1.0493,352.489
61,13,1405.0160,9.8083,0,283,1.0405,353.530
59,13,1405.0160,9.8618,0,342,1.0524,354.582
58,12,1405.0160,9.7780,0,334,0.9892,355.571
53,12,1405.0160,9.8467,0,257,2.8916,358.463
52,11,1405.0160,9.8672,0,355,1.0342,359.497
50,11,1405.0160,9.8174,0,200,1.0785,360.576
49,11,1405.0160,9.8511,0,28,1.0559,361.632
47,11,1405.0160,9.8026,0,169,1.0071,362.639
46,11,1405.0160,9.8312,0,229,1.0224,363.661
44,10,1405.0160,9.7738,0,292,0.9642,364.625
43,10,1405.0160,9.8230,0,286,0.9590,365.584
41,10,1405.0160,9.8145,0,249,0.9836,366.568
40,10,1405.0160,9.8382,0,293,1.0135,367.582
37,9,1405.0160,9.8225,0,88,1.9621,369.544
35,9,1405.0160,9.8166,0,5,1.0842,370.628
34,9,1405.0160,9.8314,0,27,1.0357,371.664
32,9,1405.0160,9.8320,0,314,0.9695,372.633
31,8,1405.0160,9.8136,0,185,0.9883,373.621
29,8,1405.0160,9.8770,0,336,1.0049,374.626
25,8,1405.0160,9.8557,0,253,3.0420,377.668
23,7,1405.0160,9.8416,0,290,1.0037,378.672
22,7,1405.0160,9.7782,0,292,1.0178,379.690
20,7,1405.0160,9.8179,0,279,0.9819,380.672
19,7,1405.0160,9.8124,0,346,0.9971,381.669
17,6,1405.0160,9.8037,0,30,1.0151,382.684
8,5,1405.0160,9.8921,0,257,6.0332,388.717
7,5,1405.0160,10.8056,0,318,1.0201,389.737
7,5,1405.0160,9.7620,0,310,0.9994,390.737
6,4,1405.0160,9.8037,0,279,1.0549,391.792
6,4,1405.0160,9.8134,0,112,0.9717,392.763
2,3,1405.0160,9.8133,0,337,7.0303,399.794
2,2,1405.0160,9.8013,0,32,1.0320,400.826
1,2,1405.0160,9.8683,0,27,2.0310,402.857
0,2,1405.0160,9.7900,0,38,1.0144,403.871
0,1,1405.0160,9.8236,0,70,1.0096,404.881
