altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.9277,9.7702,0,272,0.9715,0.971
7,98,7.3186,9.7998,0,262,1.0168,1.988
9,98,9.6936,9.8357,0,290,1.0736,3.061
12,98,12.0747,9.8044,0,280,1.0093,4.071
16,97,16.8220,9.8312,0,70,1.9745,6.045
19,97,19.1862,9.8348,0,33,0.9752,7.021
21,97,21.5594,9.7849,0,128,1.0187,8.039
23,96,23.9244,9.7837,0,94,1.0319,9.071
26,96,26.2902,9.8390,0,106,1.0108,10.082
28,96,28.6462,9.8461,0,84,1.0180,11.100
30,96,31.0021,9.7937,0,314,0.9632,12.063
39,94,39.7300,9.5957,0,292,5.0394,17.103
39,94,39.8692,9.7237,0,296,1.0069,18.109
39,93,39.9527,9.8320,0,148,4.0644,22.174
39,93,39.9570,9.8171,0,148,0.9530,23.127
39,93,39.9615,9.8284,0,321,1.0465,24.173
39,92,39.9679,9.7991,0,23,2.0204,26.194
39,92,39.9724,9.8347,0,34,1.0117,27.205
39,91,39.9859,9.8200,0,211,4.0057,31.211
39,91,39.9853,9.8197,0,259,0.9935,32.205
39,91,39.9870,9.7792,0,291,1.0247,33.229
39,90,39.9875,9.8679,0,86,1.0080,34.237
39,90,39.9866,9.8156,0,54,1.0132,35.251
39,90,39.9832,9.8438,0,76,1.0204,36.271
39,90,39.9839,9.8733,0,355,0.9223,37.193
39,89,39.9877,9.8200,0,111,3.0278,40.221
39,89,39.9872,9.8176,0,100,1.0270,41.248
39,89,39.9904,9.7965,0,332,1.0093,42.257
39,88,39.9913,9.8211,0,71,0.9926,43.250
39,88,39.9901,9.8165,0,262,0.9866,44.237
39,88,40.8573,9.8579,0,324,2.0441,46.281
40,87,42.2316,9.8874,1,322,1.0447,47.326
40,87,44.3853,9.8922,2,326,1.0077,48.333
40,87,47.4163,9.9028,3,322,1.0094,49.343
40,87,51.2276,9.8223,3,323,1.0088,50.351
40,86,55.4580,9.7378,4,322,0.9353,51.287
40,86,59.8261,9.8383,4,322,0.9524,52.239
40,86,64.4134,9.9172,4,322,1.0209,53.260
40,86,69.1630,9.8674,4,322,1.0304,54.290
40,85,74.0252,9.8581,4,322,1.0184,55.309
40,85,78.9461,9.8293,4,322,1.0313,56.340
40,85,83.9230,9.8579,4,322,1.0581,57.398
41,85,88.9274,9.8326,5,322,0.9929,58.391
41,84,93.9645,9.7686,5,322,1.0174,59.409
41,84,99.0019,9.8658,5,322,0.9814,60.390
41,84,104.0537,9.8106,5,322,0.9299,61.320
41,84,109.1025,9.8289,5,322,0.9833,62.303
41,83,114.1603,9.7926,5,322,1.0375,63.341
41,83,119.2193,9.8958,5,322,1.0900,64.431
41,83,124.2763,9.8113,5,322,1.0840,65.515
41,83,129.3340,9.8252,5,322,0.9706,66.485
41,82,134.3944,9.8179,5,322,0.9913,67.477
41,82,139.4498,9.8355,5,322,0.9214,68.398
42,82,144.5178,9.8755,5,322,1.0049,69.403
42,82,149.5888,9.8255,5,322,1.0774,70.480
42,81,154.6618,9.8656,5,322,1.0070,71.487
42,81,159.7344,9.8161,5,322,0.9980,72.485
42,81,164.7925,9.7656,5,322,0.9811,73.467
42,81,169.8549,9.8293,5,322,0.9963,74.463
42,80,174.9113,9.8212,5,322,1.0332,75.496
42,80,179.9747,9.7948,5,322,1.0624,76.558
42,80,185.0449,9.7884,5,322,1.0064,77.565
42,80,190.1165,9.7902,5,322,0.9943,78.559
43,79,195.1778,9.8264,5,322,0.9916,79.551
43,79,200.2444,9.8075,5,322,0.9859,80.537
43,79,205.3086,9.7447,5,322,1.0032,81.540
43,79,210.3717,9.7906,5,322,0.9933,82.533
43,78,215.4345,9.8763,5,322,1.0286,83.562
43,78,220.4930,9.8389,5,322,1.0408,84.603
43,78,225.5503,9.7828,5,322,0.9815,85.584
43,78,230.6121,9.8224,5,322,0.9673,86.551
43,77,235.6752,9.8553,5,322,1.0039,87.555
43,77,240.7476,9.8340,5,322,1.0210,88.576
43,77,245.8041,9.8863,5,322,1.0742,89.650
44,77,250.8738,9.8539,5,322,1.0356,90.686
44,76,255.9323,9.7703,5,322,0.9747,91.661
44,76,260.9953,9.8255,5,322,0.9776,92.638
44,76,266.0591,9.8164,5,322,1.0290,93.667
44,76,271.1183,9.8249,5,322,1.0101,94.677
44,76,276.1803,9.9377,5,322,0.9929,95.670
44,75,281.2405,9.8391,5,322,1.0303,96.701
44,75,286.2999,9.7949,5,322,0.9886,97.689
44,75,291.3685,9.7897,5,322,1.0066,98.696
44,75,296.4430,9.8376,5,322,0.9935,99.689
45,74,301.5115,9.9032,5,322,1.0490,100.738
45,74,306.5835,9.8245,5,322,0.9762,101.714
45,74,311.6621,9.8329,5,322,1.0006,102.715
45,74,316.7249,9.8057,5,322,1.0380,103.753
45,73,321.7917,9.8556,5,322,1.0065,104.760
45,73,326.8669,9.8163,5,322,0.9571,105.717
45,73,331.9357,9.7919,5,322,1.0031,106.720
45,73,337.0082,9.8313,5,322,0.9850,107.705
45,72,342.0785,9.7556,5,322,1.0519,108.757
45,72,347.1547,9.8108,5,322,1.0039,109.761
46,72,352.2174,9.7582,5,322,1.0177,110.778
46,72,357.2886,9.8461,5,322,1.0112,111.790
46,71,362.3488,9.8127,5,322,0.9808,112.770
46,71,367.4179,9.8363,5,322,0.9927,113.763
46,71,372.4833,9.8463,5,322,1.0849,114.848
46,71,377.5526,9.8258,5,322,1.0159,115.864
46,70,382.6197,9.8022,5,322,1.0013,116.865
46,70,387.6948,9.7858,5,322,0.9679,117.833
46,70,392.7693,9.8503,5,322,0.9211,118.754
46,70,397.8512,9.8522,5,322,1.0000,119.754
46,69,402.9247,9.8178,5,322,1.0331,120.787
47,69,407.9915,9.8212,5,322,1.0582,121.845
47,69,413.0566,9.7399,5,322,1.0438,122.889
47,69,418.1201,9.8342,5,322,1.0025,123.892
47,68,423.1859,9.8660,5,322,0.9732,124.865
47,68,428.2617,9.7998,5,322,0.9674,125.832
47,68,433.3433,9.8135,5,323,1.0267,126.859
47,68,438.4091,9.7537,5,322,1.0613,127.920
47,67,443.4933,9.8323,5,322,1.0484,128.969
47,67,448.5775,9.7630,5,323,0.9830,129.952
47,67,453.6391,9.8631,5,322,0.9862,130.938
48,67,458.7158,9.8378,5,322,0.9717,131.910
48,66,463.7931,9.7255,5,322,0.9790,132.889
48,66,468.8779,9.8631,5,322,1.0114,133.900
48,66,473.9442,9.8960,5,322,1.0352,134.935
48,66,479.0254,9.7644,5,322,1.0892,136.024
48,65,484.1076,9.7987,5,322,1.0384,137.063
48,65,489.1975,9.8500,5,322,1.0318,138.095
48,65,494.2898,9.8150,5,322,0.9919,139.087
48,65,499.3780,9.7881,5,322,0.9758,140.062
48,64,504.4649,9.8026,5,323,0.9534,141.016
48,64,509.5395,9.8377,5,322,0.9811,141.997
49,64,514.6407,9.7126,5,322,1.0165,143.013
49,64,519.7234,9.8580,5,323,1.0202,144.033
49,63,524.8013,9.8106,5,322,1.0330,145.066
49,63,529.8812,9.8253,5,323,1.0607,146.127
49,63,534.9639,9.8308,5,322,1.0894,147.217
49,63,540.0470,9.7659,5,322,0.9654,148.182
49,62,545.1313,9.8128,5,323,0.9491,149.131
49,62,550.2093,9.8533,5,322,1.0184,150.149
49,62,555.2935,9.7646,5,322,0.9882,151.138
49,62,555.2935,9.8300,5,322,1.0134,152.151
49,61,555.2935,9.9080,4,312,1.0447,153.196
49,61,557.3609,9.8582,3,290,1.0550,154.251
49,61,560.6872,9.8751,3,272,0.9807,155.231
49,61,564.6509,9.8044,4,262,0.9703,156.202
49,60,568.9254,9.8313,4,254,1.0526,157.254
49,60,574.9251,9.8143,4,248,1.0387,158.293
50,59,574.9283,9.8250,0,182,5.0454,163.339
50,59,575.8048,9.8407,1,138,1.0084,164.347
50,59,577.3113,9.7926,1,124,0.9991,165.346
50,58,579.7462,9.8460,2,125,1.0352,166.381
49,58,583.0919,9.8770,3,118,0.9784,167.360
49,58,587.1711,9.8290,4,119,0.9382,168.298
49,58,591.4861,9.7733,4,117,0.9538,169.252
49,57,596.0326,9.8554,4,117,1.0072,170.259
49,57,600.7803,9.7664,4,117,1.0268,171.286
49,57,605.6711,9.7659,4,118,1.1156,172.401
49,57,610.6633,9.7959,5,118,1.0216,173.423
49,56,615.7297,9.7556,5,119,0.9821,174.405
49,56,620.8350,9.8506,5,119,0.9427,175.348
49,56,625.9514,9.8356,5,119,0.9855,176.333
49,56,631.0968,9.8265,5,119,1.0280,177.361
49,55,636.2456,9.8800,5,120,1.0511,178.412
49,55,641.4196,9.8274,5,120,1.0057,179.418
49,55,646.5875,9.8171,5,120,0.9689,180.387
49,55,651.7594,9.8803,5,120,0.9636,181.350
49,54,656.9463,9.8393,5,120,1.0573,182.408
49,54,662.1238,9.8504,5,120,0.9859,183.393
49,54,667.3098,9.7822,5,120,1.0257,184.419
49,54,672.4974,9.7894,5,120,0.9772,185.396
49,53,677.6819,9.9102,5,120,1.0032,186.400
49,53,682.8714,9.8089,5,120,1.0510,187.451
49,53,688.0530,9.7892,5,120,1.0520,188.503
49,53,693.2368,9.7851,5,120,1.0166,189.519
