altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.5951,9.7701,0,276,0.9742,0.974
9,98,9.3631,9.8359,0,291,1.9661,2.940
11,98,11.7420,9.8049,0,279,1.0053,3.945
16,97,16.4858,9.8323,0,67,2.0803,6.025
18,97,18.8485,9.8344,0,37,0.9492,6.975
21,97,21.2199,9.7817,0,122,1.0020,7.977
23,96,23.5830,9.7846,0,98,1.0277,9.004
25,96,25.9467,9.8404,0,110,1.0690,10.073
28,96,28.3019,9.8428,0,94,1.0227,11.096
30,96,30.6564,9.7927,0,313,0.9433,12.039
39,94,39.6917,9.5339,0,318,5.1050,17.144
39,94,39.8555,9.7080,0,303,0.9943,18.139
39,94,39.9208,9.7780,0,254,0.9758,19.114
39,93,39.9595,9.8173,0,151,4.0332,23.148
39,93,39.9637,9.8282,0,321,1.0781,24.226
39,92,39.9696,9.7987,0,26,2.0051,26.231
39,92,39.9736,9.8356,0,36,1.0015,27.232
39,91,39.9859,9.8203,0,203,3.9942,31.226
39,91,39.9855,9.8150,0,243,1.0221,32.249
39,91,39.9871,9.7787,0,283,0.9826,33.231
39,90,39.9876,9.8672,0,89,1.0093,34.240
39,90,39.9867,9.8162,0,43,1.0312,35.272
39,90,40.0881,10.0359,0,183,1.0028,36.274
40,90,41.0153,10.0410,1,186,1.0224,37.297
40,89,42.6739,10.1076,1,178,0.9871,38.284
41,89,45.2521,10.2005,2,184,1.0277,39.311
41,89,48.7252,10.0065,3,183,1.0226,40.334
42,89,52.8020,9.5161,4,191,1.0301,41.364
43,88,56.9173,9.6951,4,184,0.9366,42.301
44,88,61.2333,9.8574,4,185,0.9848,43.286
45,88,65.7836,9.8375,4,183,0.9574,44.243
45,88,70.4969,9.8713,4,182,1.0201,45.263
46,87,75.3229,9.8225,4,182,1.0530,46.316
47,87,80.2292,9.8344,4,182,1.0129,47.329
47,87,85.1942,9.8211,4,182,0.9783,48.307
48,87,90.2033,9.8546,4,182,1.0536,49.361
49,86,95.2379,9.7673,4,183,1.1195,50.481
50,86,100.2830,9.7807,4,183,1.0555,51.536
50,86,105.3443,9.8177,5,183,0.9768,52.513
51,86,110.4089,9.9248,5,183,0.9727,53.485
52,85,115.4829,9.8550,5,183,0.9181,54.404
53,85,120.5566,9.8668,5,183,0.9833,55.387
54,85,125.6203,9.8062,5,183,1.0272,56.414
54,85,130.6851,9.8786,5,184,1.0688,57.483
55,84,135.7542,9.8039,5,184,1.0564,58.539
56,84,140.8310,9.7818,5,184,0.9811,59.520
57,84,145.8957,9.8432,5,184,0.9769,60.497
57,84,150.9613,9.8282,5,184,0.9913,61.489
58,83,156.0253,9.8084,5,184,1.0120,62.501
59,83,161.0898,9.8215,4,184,1.0759,63.576
60,83,166.1560,9.9098,5,183,1.0477,64.624
60,83,171.2190,9.8319,4,183,0.9843,65.608
61,82,176.2785,9.8525,5,183,1.0164,66.625
62,82,181.3442,9.8300,5,184,0.9418,67.567
63,82,186.4073,9.8509,5,184,1.0141,68.581
64,82,191.4812,9.8585,5,183,1.0381,69.619
64,81,196.5559,9.8494,5,183,1.0113,70.630
65,81,201.6315,9.8487,5,183,1.0197,71.650
66,81,206.7063,9.8436,5,183,0.9473,72.597
67,81,211.7742,9.7433,5,184,1.0453,73.642
67,80,216.8408,9.8441,5,183,1.0826,74.725
68,80,221.9100,9.7934,5,183,0.9792,75.704
69,80,226.9774,9.8070,5,184,0.9617,76.666
70,80,232.0622,9.7497,5,183,1.0122,77.678
71,79,237.1387,9.7939,5,183,1.0457,78.724
71,79,242.2140,9.8132,5,184,1.0425,79.766
72,79,247.2888,9.8192,5,184,0.9664,80.733
