altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.9285,9.6972,0,280,0.9805,0.980
7,98,7.3087,9.8065,0,274,1.0124,1.992
9,98,9.6885,9.8102,0,285,1.0426,3.035
19,97,19.1835,9.8334,0,67,4.0188,7.054
21,97,21.5436,9.8349,0,19,1.0255,8.079
23,96,23.9130,9.7837,0,125,0.9952,9.074
26,96,26.2754,9.7847,0,89,0.9628,10.037
28,96,28.6379,9.8418,0,75,0.9314,10.969
30,96,30.9904,9.8453,0,59,1.0661,12.035
33,95,33.3437,9.7932,0,315,1.0396,13.074
39,94,39.8715,9.7595,0,321,5.0122,18.087
39,94,39.9223,9.7560,0,297,1.0334,19.120
39,93,39.9548,9.8304,0,151,4.0399,23.160
39,93,39.9592,9.8150,0,171,1.0194,24.179
39,93,39.9641,9.8276,0,323,0.9962,25.175
39,92,39.9702,9.7985,0,36,1.9038,27.079
39,92,39.9749,9.8345,0,35,1.0492,28.128
39,91,39.9869,9.8236,0,200,4.0455,32.174
39,91,39.9853,9.8152,0,241,0.9726,33.147
39,90,39.9878,9.7801,0,282,1.0522,34.199
39,90,39.9874,9.8668,0,83,1.0438,35.243
39,90,39.9866,9.8151,0,50,0.9772,36.220
39,90,39.9829,9.8424,0,81,0.9839,37.204
39,89,39.9834,9.8685,0,357,1.0757,38.279
39,89,39.9868,9.8171,0,113,3.9772,42.257
39,88,39.9903,9.7959,0,310,1.0211,43.278
39,88,40.0330,9.8211,0,41,1.0279,44.306
40,88,40.2653,10.7118,0,339,0.9595,45.265
40,88,41.5381,10.6509,0,340,1.0286,46.294
42,87,43.9159,10.5846,1,337,1.0522,47.346
45,87,46.9708,9.7432,1,341,1.0250,48.371
47,87,50.0115,9.7501,1,337,0.9885,49.359
49,86,53.1332,9.8505,2,338,1.0090,50.368
52,86,56.3331,9.7672,2,338,0.9512,51.320
54,86,59.5767,9.7819,2,338,0.9738,52.293
56,86,62.8451,9.8063,2,338,0.9654,53.259
59,85,66.1019,9.9324,2,338,1.0982,54.357
61,85,69.3500,9.8346,2,338,1.0661,55.423
64,85,72.5705,9.8572,2,338,1.0016,56.425
66,85,75.7677,9.8237,2,338,0.9987,57.423
68,84,78.9427,9.8620,2,338,0.9324,58.356
71,84,82.1015,9.8146,2,339,0.9753,59.331
73,84,85.2469,9.7706,2,338,1.0521,60.383
75,84,88.3808,9.8555,2,339,0.9826,61.366
78,83,91.5102,9.8285,2,339,1.0221,62.388
80,83,91.5102,9.5554,2,338,1.0188,63.407
82,83,91.5102,8.6378,1,338,1.0348,64.441
83,83,92.3570,9.4569,1,334,1.0234,65.465
83,82,94.5895,9.7326,2,333,0.9661,66.431
83,82,97.5624,9.8274,3,333,0.9580,67.389
83,82,101.2577,9.8215,3,333,1.0942,68.483
83,82,105.4818,9.8515,4,333,1.0295,69.513
83,81,109.8964,9.8749,4,332,1.0324,70.545
83,81,114.4630,9.8260,4,332,0.9988,71.544
83,81,119.1940,9.8679,4,332,0.9814,72.525
83,81,124.0402,9.8238,4,332,1.0233,73.549
83,80,128.9565,9.7743,4,332,0.9471,74.496
83,80,133.9222,9.8315,4,332,0.9678,75.463
83,80,138.9245,9.8275,5,332,1.0193,76.483
83,80,143.9528,9.8001,5,333,1.0391,77.522
83,79,149.0065,9.7920,5,333,1.0470,78.569
83,79,154.0679,9.7864,5,333,1.0148,79.584
83,79,159.1283,9.8320,5,333,0.9223,80.506
83,79,164.1974,9.8066,5,333,1.0333,81.539
83,78,169.2638,9.7405,5,333,1.0241,82.563
83,78,174.3354,9.7999,5,333,1.0200,83.583
83,78,179.4038,9.8806,5,333,1.0122,84.595
83,78,184.4721,9.8330,5,333,0.9904,85.586
83,77,189.5379,9.7911,5,333,0.9973,86.583
83,77,194.6101,9.8102,5,333,1.0150,87.598
83,77,199.6839,9.8570,5,333,1.0469,88.645
83,77,204.7617,9.8354,5,333,1.0362,89.681
83,76,209.8274,9.8903,5,333,0.9802,90.661
83,76,214.9049,9.8389,5,333,0.9655,91.627
83,76,219.9756,9.7672,5,333,1.0350,92.662
83,76,225.0473,9.8140,5,333,1.0197,93.682
83,75,230.1190,9.8040,5,333,0.9902,94.672
83,75,235.1897,9.8112,5,333,0.9504,95.622
83,75,240.2593,9.9401,5,333,0.9913,96.614
83,75,245.3291,9.8451,5,333,1.0431,97.657
83,74,250.3972,9.7897,5,333,1.0743,98.731
83,74,255.4738,9.7945,5,333,1.0525,99.783
83,74,260.5499,9.8359,5,333,0.9767,100.760
83,74,265.6222,9.9064,5,333,0.9364,101.697
83,73,270.6971,9.8102,5,333,1.0057,102.702
83,73,275.7782,9.8347,5,333,1.0022,103.704
