altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.8808,9.7664,0,270,0.9596,0.959
7,98,7.2702,9.7966,0,263,1.0558,2.015
9,98,9.6432,9.8324,0,289,0.9944,3.009
12,98,12.0216,9.7996,0,285,0.9917,4.001
16,97,16.7643,9.8316,0,65,2.0717,6.073
19,97,19.1262,9.8326,0,34,0.9987,7.071
21,97,21.4967,9.7849,0,129,0.9632,8.034
23,96,23.8593,9.7849,0,99,1.0027,9.037
26,96,26.2230,9.8390,0,107,1.0529,10.090
28,96,28.5775,9.8455,0,82,0.9702,11.060
30,96,30.9315,9.7905,0,314,1.0554,12.116
39,94,39.7214,9.5908,0,322,4.9742,17.090
39,94,39.8671,9.7208,0,301,1.0193,18.109
39,94,39.9252,9.7805,0,257,1.0504,19.160
39,93,39.9551,9.8339,0,162,3.0247,22.184
39,93,39.9597,9.8169,0,155,0.9978,23.182
39,93,39.9639,9.8293,0,328,1.0032,24.185
39,92,39.9698,9.7987,0,26,2.0325,26.218
39,92,39.9741,9.8370,0,35,0.9768,27.195
39,91,39.9859,9.8202,0,195,4.0425,31.237
39,91,39.9855,9.8158,0,253,1.0073,32.244
39,91,39.9871,9.7774,0,309,1.0241,33.268
39,90,39.9876,9.8664,0,79,1.0286,34.297
39,90,39.9868,9.8145,0,64,1.0071,35.304
39,90,39.9836,9.8423,0,79,0.9870,36.291
39,90,39.9842,9.8675,0,356,1.0217,37.313
39,89,39.9873,9.8153,0,101,4.0498,41.363
39,89,39.9907,9.7964,0,312,1.0325,42.395
39,88,39.9913,9.8225,0,55,0.9476,43.343
39,88,39.9901,9.8187,0,247,0.9741,44.317
40,88,41.0097,10.0328,1,199,2.0269,46.344
40,87,42.6664,10.1524,1,191,1.0732,47.417
41,87,45.2507,10.2032,2,196,1.0199,48.437
42,87,48.7552,10.0528,3,196,0.9857,49.423
43,87,52.8656,9.4397,4,203,1.0089,50.431
44,86,57.0017,9.6325,4,197,0.9689,51.400
45,86,61.3070,9.8537,4,197,0.9644,52.365
45,86,65.8612,9.9601,4,196,1.0246,53.389
46,86,70.5901,9.8737,4,195,1.0347,54.424
47,85,75.4285,9.8891,4,195,1.0327,55.457
48,85,80.3370,9.8201,4,195,0.9905,56.447
49,85,85.3019,9.8892,4,195,1.0384,57.486
50,85,90.3103,9.8180,4,195,0.9900,58.476
51,84,95.3477,9.7821,4,195,0.9429,59.419
52,84,100.3950,9.8458,4,196,0.9448,60.363
52,84,105.4516,9.8395,4,196,1.0107,61.374
53,83,110.5114,9.8094,4,196,1.0700,62.444
54,83,115.5739,9.8246,4,196,1.0419,63.486
55,83,120.6381,9.9069,4,196,1.0028,64.489
56,83,125.6995,9.8352,4,196,1.0067,65.495
57,82,130.7541,9.8441,4,196,0.9927,66.488
58,82,135.8161,9.8310,4,197,1.0562,67.544
59,82,140.8749,9.8597,4,197,1.0642,68.608
60,82,145.9404,9.8571,4,196,0.9676,69.576
61,81,151.0111,9.8574,4,196,0.9420,70.518
62,81,156.0834,9.8390,4,196,0.9620,71.480
62,81,161.1552,9.8535,4,196,1.0177,72.498
63,81,166.2153,9.7344,4,196,0.9965,73.494
