altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.6913,9.7645,0,277,0.9540,0.954
9,98,9.4528,9.8183,0,303,1.9245,2.878
11,98,11.8330,9.8098,0,277,1.0012,3.879
14,98,14.2070,9.8280,0,191,1.0450,4.924
16,97,16.5846,9.8050,0,237,1.0401,5.964
18,97,18.9482,9.8658,0,90,0.9680,6.932
21,97,21.3187,9.8341,0,68,1.0185,7.951
23,96,23.6759,9.8357,0,6,1.0535,9.004
25,96,26.0433,9.7818,0,144,0.9877,9.992
28,96,28.4029,9.7861,0,50,0.9697,10.962
33,95,33.1124,9.8453,0,30,1.9421,12.904
35,95,35.4639,9.7903,0,329,1.0404,13.944
39,93,39.9563,9.8296,0,167,10.0973,24.041
39,93,39.9612,9.8138,0,171,0.9833,25.025
39,92,39.9664,9.8269,0,322,1.0648,26.089
39,92,39.9724,9.7986,0,30,1.9629,28.052
39,92,39.9767,9.8348,0,38,1.0048,29.057
39,91,39.9873,9.8219,0,202,4.0494,33.107
39,90,39.9863,9.8183,0,234,0.9947,34.101
39,90,40.1083,9.8376,0,344,1.0087,35.110
39,90,40.8621,9.9105,0,345,1.0641,36.174
40,90,42.2625,9.8934,1,343,1.0198,37.194
40,89,44.4595,9.9264,2,345,0.9562,38.150
40,89,47.5316,9.9306,3,343,0.9692,39.119
40,89,51.3717,9.8255,3,343,1.0068,40.126
40,89,55.5928,9.8077,4,342,1.0618,41.188
40,88,59.9615,9.8296,4,342,1.0235,42.212
40,88,64.5416,9.8299,4,342,1.0005,43.212
41,88,69.2921,9.7969,4,342,0.9414,44.153
41,88,74.1438,9.8153,4,342,0.9541,45.108
41,88,79.0645,9.8209,4,342,1.0362,46.144
41,87,84.0352,9.8229,4,342,1.0531,47.197
41,87,89.0369,9.8228,5,343,1.0737,48.271
41,87,94.0582,9.7944,5,343,0.9866,49.257
41,87,99.0886,9.8349,5,343,0.9468,50.204
41,86,104.1395,9.8440,5,343,1.0510,51.255
42,86,109.1910,9.8024,5,343,0.9874,52.242
42,86,114.2436,9.7775,5,343,0.9621,53.204
42,86,119.3017,9.8362,5,343,1.0131,54.217
42,85,124.3671,9.9174,5,343,1.0380,55.256
42,85,129.4322,9.8714,5,343,1.0362,56.292
42,85,134.4988,9.8576,5,343,1.0367,57.328
42,85,139.5564,9.8246,5,343,0.9847,58.313
43,84,144.6230,9.8628,5,343,0.9381,59.251
43,84,149.6843,9.8229,5,343,0.9640,60.215
43,84,154.7559,9.7653,5,343,0.9900,61.205
43,84,159.8147,9.8643,5,343,1.0724,62.278
43,83,164.8814,9.8076,5,343,1.0655,63.343
43,83,169.9404,9.8275,5,343,1.0436,64.387
43,83,175.0052,9.7967,5,343,1.0365,65.423
44,83,180.0689,9.8958,5,343,0.9732,66.396
44,82,185.1282,9.8057,5,343,0.9677,67.364
44,82,190.1868,9.8372,5,343,1.0621,68.426
44,82,195.2499,9.8250,5,343,1.0525,69.478
44,82,200.3066,9.8321,5,343,0.9829,70.461
44,81,205.3746,9.8727,5,343,0.9323,71.394
44,81,210.4478,9.8207,5,343,0.9960,72.390
45,81,215.5228,9.8603,5,343,1.0126,73.402
45,81,220.5967,9.8243,5,343,1.0457,74.448
45,80,225.6627,9.7591,5,343,1.0093,75.457
45,80,230.7236,9.8276,5,343,0.9985,76.456
45,80,235.7912,9.8168,5,343,1.0090,77.465
45,80,240.8553,9.7945,5,343,1.0510,78.516
45,79,245.9348,9.7866,5,343,0.9819,79.498
46,79,251.0066,9.7953,5,343,0.9962,80.494
46,79,256.0690,9.8243,5,343,0.9806,81.474
46,79,261.1416,9.8125,5,343,1.0067,82.481
46,78,266.2073,9.7401,5,343,1.0661,83.547
46,78,271.2795,9.8039,5,343,1.0405,84.588
46,78,276.3462,9.8801,5,343,0.9550,85.543
46,78,281.4070,9.8394,5,343,0.9817,86.524
47,77,286.4721,9.7862,5,343,0.9842,87.508
47,77,291.5429,9.8172,5,343,1.0854,88.594
47,77,296.6173,9.8536,5,343,1.0178,89.612
47,77,301.6947,9.8354,5,343,0.9491,90.561
47,76,306.7610,9.8861,5,343,1.0455,91.606
47,76,311.8388,9.8472,5,343,0.9974,92.604
47,76,316.9146,9.7637,5,343,1.0363,93.640
48,76,321.9875,9.8216,5,343,0.9585,94.599
48,75,327.0523,9.8081,5,343,0.9919,95.590
48,75,332.1235,9.8229,5,343,0.9995,96.590
48,75,337.1744,9.9476,5,343,1.0458,97.636
48,75,342.2601,9.8401,5,343,0.9742,98.610
48,74,347.3182,9.8048,5,343,1.0214,99.631
48,74,352.4037,9.7894,5,343,1.0596,100.691
49,74,357.4856,9.8393,5,343,0.9701,101.661
49,74,362.5534,9.8975,5,343,1.0184,102.679
49,73,367.6335,9.8193,5,343,0.9797,103.659
49,73,372.7204,9.8274,5,343,0.9800,104.639
49,73,377.7878,9.8084,5,343,0.9844,105.624
49,73,382.8651,9.8530,5,343,1.0349,106.658
49,72,387.9533,9.8160,5,343,1.0085,107.667
50,72,393.0112,9.7861,5,343,1.0014,108.668
50,72,398.1075,9.8369,5,343,1.0317,109.700
50,72,403.1770,9.7550,5,343,1.0500,110.750
50,71,408.2524,9.8102,5,343,1.0232,111.773
50,71,413.3326,9.7518,5,343,0.9849,112.758
50,71,418.4125,9.8506,5,343,0.9631,113.721
50,71,423.4654,9.8140,5,343,1.0024,114.724
51,70,428.5584,9.8382,5,343,0.9975,115.721
51,70,433.6291,9.8446,5,343,1.0757,116.797
51,70,438.7044,9.8216,5,343,1.0406,117.837
51,70,443.7960,9.8018,5,343,0.9556,118.793
51,69,448.8843,9.7861,5,343,0.9722,119.765
51,69,453.9557,9.8604,5,343,0.9904,120.756
51,69,459.0448,9.8589,5,343,1.0488,121.804
52,69,464.1306,9.8172,5,343,1.0298,122.834
52,68,469.2073,9.8166,5,343,1.0311,123.865
52,68,474.2809,9.7461,5,343,0.9986,124.864
52,68,479.3683,9.8334,5,343,0.9622,125.826
52,68,484.4464,9.8700,5,343,1.0501,126.876
52,67,489.5384,9.7972,5,343,0.9761,127.852
52,67,498.6266,9.7586,4,343,0.9411,128.793
53,66,498.6266,9.8346,0,196,5.1746,133.968
53,66,498.7107,9.7521,0,186,1.0416,135.010
53,66,500.1507,9.9044,1,174,0.9971,136.007
53,65,502.4905,9.9266,2,176,1.0143,137.021
52,65,505.7415,9.8025,3,168,0.9808,138.002
52,65,509.7210,9.7777,4,174,0.9818,138.983
52,65,513.9302,9.8559,4,173,0.9280,139.911
52,64,518.4317,9.8180,4,174,0.9952,140.907
52,64,523.1608,9.7942,4,174,1.0351,141.942
52,64,528.0472,9.7932,4,174,1.0018,142.944
52,64,533.0331,9.8342,5,174,1.0316,143.975
52,63,538.1011,9.7144,5,174,1.0582,145.033
52,63,543.2015,9.8569,5,174,0.9923,146.026
52,63,548.3250,9.8076,5,174,0.9884,147.014
52,63,553.4663,9.8134,5,174,1.0087,148.023
52,62,558.6201,9.8275,5,175,1.0249,149.048
52,62,563.7782,9.7562,5,175,1.0193,150.067
52,62,568.9274,9.8212,5,175,1.0180,151.085
52,62,574.0851,9.8530,5,175,0.9292,152.014
52,61,579.2303,9.7691,5,175,0.9693,152.983
52,61,584.3971,9.8048,5,175,1.0498,154.033
52,61,589.5646,9.8245,5,175,1.0333,155.066
52,61,594.7454,9.7684,5,175,1.0764,156.143
52,60,599.8952,9.8396,5,175,1.0132,157.156
52,60,605.0721,9.7537,5,175,0.9543,158.110
52,60,610.2346,9.8222,5,175,1.0296,159.140
52,60,615.4119,9.7999,5,175,0.9990,160.139
52,59,620.5725,9.8896,5,175,1.0495,161.188
52,59,625.7281,9.8561,5,175,0.9833,162.172
52,59,630.9068,9.8221,5,175,1.0032,163.175
52,59,636.0777,9.8038,5,175,1.0535,164.228
52,58,641.2276,9.8027,5,175,0.9417,165.170
52,58,646.4166,9.8111,5,175,0.9945,166.164
52,58,651.5600,9.7812,5,174,1.0608,167.225
52,58,656.7484,9.8090,5,175,0.9824,168.208
52,57,661.8881,9.8464,5,175,1.0352,169.243
52,57,667.0659,9.8173,5,175,0.9789,170.222
52,57,672.2257,9.7677,5,175,0.9867,171.209
53,57,677.3955,9.8488,5,175,0.9696,172.178
53,56,682.5713,9.7645,5,175,1.0418,173.220
53,56,687.7213,9.7709,5,175,1.0252,174.245
53,56,692.8915,9.7922,5,175,0.9958,175.241
52,56,698.0607,9.7480,5,175,0.9659,176.207
52,55,703.2318,9.8469,5,175,1.0080,177.215
52,55,708.3926,9.8333,5,175,1.0113,178.226
52,55,713.5626,9.8259,5,175,1.0520,179.278
52,55,718.7285,9.8831,5,175,1.0501,180.328
53,55,727.2010,9.8738,4,175,1.0300,181.358
53,53,727.2010,9.8373,0,3,4.9226,186.281
53,53,727.4178,9.8234,0,5,1.0291,187.310
53,53,729.1274,9.9609,1,0,1.0415,188.352
53,53,731.7804,9.8937,2,355,1.0962,189.448
53,52,735.3173,9.8301,3,354,1.0076,190.455
53,52,739.3209,9.7738,4,356,1.0213,191.477
53,52,743.5480,9.8684,4,357,0.9970,192.474
53,52,748.0522,9.8273,4,356,0.9509,193.425
53,51,752.7412,9.8376,4,356,0.9342,194.359
53,51,757.5724,9.8221,4,356,0.9834,195.342
53,51,762.4969,9.7625,4,356,1.0244,196.367
52,51,767.4960,9.8054,5,356,1.0721,197.439
52,50,772.5326,9.8148,5,356,1.0182,198.457
52,50,784.3062,9.9255,5,356,0.9852,199.442
53,49,784.3062,9.8681,0,167,6.0908,205.533
