altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.6446,9.7652,0,285,1.0322,1.032
9,98,9.4025,9.8212,0,304,1.9915,3.023
11,98,11.7804,9.8146,0,277,1.0134,4.037
14,98,14.1527,9.8272,0,177,0.9726,5.009
16,97,16.5274,9.8077,0,234,0.9931,6.002
18,97,18.8886,9.8673,0,99,1.0827,7.085
21,97,21.2565,9.8358,0,73,1.0903,8.175
23,96,23.6112,9.8371,0,356,1.0586,9.234
33,95,33.0398,9.8433,0,24,3.9230,13.157
35,95,35.3897,9.7928,0,332,1.0353,14.192
39,93,39.9597,9.8278,0,166,10.0856,24.278
39,93,39.9646,9.8145,0,172,0.9986,25.277
39,92,39.9694,9.8263,0,336,0.9993,26.276
39,92,39.9743,9.7996,0,34,2.0322,28.308
39,92,39.9780,9.8355,0,38,0.9975,29.306
39,91,39.9790,9.8324,0,357,1.0200,30.326
39,91,39.9871,9.8231,0,204,3.0571,33.383
39,90,39.9864,9.8166,0,243,0.9959,34.379
39,90,39.9878,9.7798,0,312,1.0585,35.437
39,90,39.9871,9.8665,0,85,1.0065,36.444
39,90,39.9864,9.8145,0,23,0.9761,37.420
39,89,39.9833,9.8444,0,81,0.9880,38.408
39,89,39.9832,9.8687,0,356,0.9611,39.369
39,89,39.9869,9.8219,0,114,3.0075,42.376
39,88,39.9882,9.8169,0,107,1.0321,43.408
39,88,39.9901,9.7968,0,312,1.0714,44.480
39,88,39.9901,9.8177,0,54,1.0069,45.487
39,88,40.1189,9.9067,0,194,1.0174,46.504
40,87,41.0867,9.8237,1,193,1.0062,47.510
40,87,42.7473,9.9082,1,184,0.9462,48.457
40,87,45.2849,9.8832,2,190,0.9685,49.425
40,87,48.6741,9.9377,3,190,1.0140,50.439
40,86,52.6649,9.7986,4,197,1.0702,51.509
40,86,56.8035,9.7867,4,191,1.0501,52.559
40,86,61.1742,9.7865,4,191,1.0054,53.565
40,86,65.7571,9.8435,4,190,0.9527,54.517
41,85,70.5027,9.9222,4,189,0.9872,55.505
41,85,75.3569,9.8651,4,188,1.0385,56.543
41,85,80.2879,9.8584,4,188,1.0491,57.592
41,85,85.2621,9.8277,4,188,0.9910,58.583
41,84,90.2848,9.8618,5,189,0.9922,59.575
41,84,95.3299,9.8315,5,189,0.9957,60.571
41,84,100.4023,9.7629,5,189,0.9987,61.570
41,84,105.4695,9.8697,5,190,1.0147,62.584
42,83,110.5496,9.8120,5,190,1.0527,63.637
42,83,115.6223,9.8256,5,190,0.9547,64.592
42,83,120.7042,9.7985,5,190,1.0535,65.645
42,83,125.7838,9.8949,5,190,1.0825,66.728
42,82,130.8609,9.8077,5,190,1.0135,67.741
42,82,135.9320,9.8351,5,190,1.0491,68.790
42,82,141.0070,9.8281,5,190,0.9426,69.733
43,82,146.0782,9.8354,5,190,1.0299,70.763
43,81,151.1586,9.8692,5,190,0.9375,71.700
43,81,156.2448,9.8245,5,190,0.9939,72.694
43,81,161.3302,9.8593,5,190,1.0222,73.716
43,81,166.4185,9.8225,5,190,0.9846,74.701
43,80,171.4975,9.7604,5,190,1.0410,75.742
43,80,176.5753,9.8305,5,190,1.0809,76.823
44,80,181.6482,9.8265,5,190,1.0285,77.851
44,80,186.7254,9.7985,5,190,1.0377,78.889
44,79,191.8164,9.7872,5,190,0.9637,79.853
44,79,196.9052,9.7932,5,190,0.9781,80.831
44,79,201.9867,9.8283,5,190,1.0193,81.850
44,79,207.0734,9.8155,5,190,1.0519,82.902
44,78,212.1572,9.7408,5,190,1.0168,83.919
45,78,217.2469,9.8037,5,190,1.0073,84.926
45,78,222.3311,9.8832,5,190,0.9385,85.865
45,78,227.4141,9.8380,5,190,1.0016,86.866
45,77,232.4914,9.7877,5,190,1.0444,87.911
45,77,237.5718,9.8136,5,190,1.0425,88.953
45,77,242.6566,9.8508,5,190,1.0253,89.979
45,77,247.7481,9.8380,5,190,0.9235,90.902
46,76,252.8311,9.8922,5,190,0.9651,91.867
46,76,257.9245,9.8464,5,190,1.0760,92.943
46,76,263.0092,9.7632,5,190,1.0096,93.953
46,76,268.0963,9.8193,5,190,1.0331,94.986
46,75,273.1808,9.8086,5,190,1.0110,95.997
46,75,278.2685,9.8170,5,190,0.9755,96.972
46,75,283.3544,9.9493,5,190,1.0211,97.994
47,75,288.4392,9.8371,5,190,0.9964,98.990
47,75,293.5195,9.7993,5,190,1.0042,99.994
47,74,298.6111,9.7966,5,190,1.0334,101.028
47,74,303.7061,9.8373,5,190,0.9853,102.013
47,74,308.7984,9.9005,5,190,1.0296,103.043
47,74,313.9002,9.8160,5,190,1.0417,104.084
47,73,319.0063,9.8279,5,190,0.9969,105.081
48,73,324.0916,9.8041,5,190,0.9812,106.062
48,73,329.1853,9.8560,5,190,0.9655,107.028
48,73,334.2828,9.8144,5,190,1.0121,108.040
48,72,339.3611,9.7851,5,190,1.0467,109.087
48,72,344.4695,9.8357,5,190,1.0498,110.136
48,72,349.5493,9.7560,5,190,1.0040,111.140
48,72,355.5783,9.7897,5,190,0.9123,112.053
49,70,355.7001,9.8199,0,274,5.0429,117.096
49,70,356.6005,9.8343,0,317,1.0079,118.103
49,70,358.2320,9.8294,1,317,1.0158,119.119
49,70,360.7687,9.8166,2,313,1.0156,120.135
49,69,364.1771,9.8721,3,318,1.0001,121.135
49,69,368.0945,9.8449,3,318,0.9886,122.124
49,69,372.1902,9.8175,4,319,0.9461,123.070
49,69,376.5436,9.8213,4,318,1.0173,124.087
49,68,381.1041,9.7454,4,318,1.0067,125.094
48,68,385.8220,9.8469,4,317,1.0527,126.146
48,68,390.6535,9.8621,4,317,0.9995,127.146
48,68,395.5662,9.8068,4,317,1.0257,128.171
48,67,400.5309,9.8148,4,316,0.9579,129.129
48,67,405.5169,9.7599,5,316,0.9862,130.116
48,67,410.5330,9.8362,5,316,1.0763,131.192
48,67,415.5547,9.7558,5,316,1.0003,132.192
48,66,420.5912,9.8678,5,316,1.0009,133.193
49,66,425.6261,9.8380,5,316,0.9617,134.155
49,66,430.6682,9.7236,5,316,0.9862,135.141
49,66,435.7167,9.8611,5,316,1.0742,136.215
49,65,440.7471,9.9000,5,316,0.9960,137.211
49,65,445.7922,9.7636,5,316,1.0289,138.240
49,65,450.8359,9.7945,5,316,0.9643,139.204
48,65,455.8857,9.8514,5,316,1.0164,140.221
48,64,460.9517,9.8134,5,316,1.0376,141.258
48,64,466.0095,9.7888,5,316,0.9780,142.236
48,64,471.0621,9.7993,5,316,1.0003,143.237
48,64,476.1135,9.8339,5,316,1.0323,144.269
48,64,481.1800,9.7129,5,316,0.9989,145.268
48,63,486.2401,9.8571,5,316,0.9916,146.259
49,63,491.2916,9.8072,5,316,1.0083,147.268
49,63,496.3440,9.8181,5,316,1.0100,148.278
48,63,501.4025,9.8292,5,316,1.0620,149.340
48,62,506.4644,9.7600,5,316,0.9851,150.325
48,62,511.5201,9.8215,5,316,1.0407,151.365
48,62,516.5880,9.8535,5,316,1.0568,152.422
48,62,521.6481,9.7666,5,316,1.0092,153.431
48,61,526.7111,9.8161,5,316,0.9921,154.424
48,61,531.7780,9.8242,5,316,0.8986,155.322
48,61,536.8562,9.7628,5,316,0.9662,156.288
48,61,541.9194,9.8314,5,316,1.0235,157.312
48,60,546.9839,9.7567,5,316,1.0672,158.379
48,60,552.0526,9.8166,5,316,0.9962,159.375
48,60,557.1284,9.8005,5,316,0.9983,160.374
48,60,562.1924,9.8842,5,316,1.0786,161.452
48,59,567.2606,9.8610,5,316,1.1051,162.557
48,59,572.3287,9.8165,5,316,1.0919,163.649
48,59,577.4081,9.8030,5,316,1.0039,164.653
48,59,582.4753,9.8061,5,316,1.0121,165.665
48,58,587.5566,9.8120,5,316,0.9564,166.622
49,58,592.6208,9.7852,5,316,0.9644,167.586
49,58,597.6971,9.8134,5,316,0.9564,168.543
49,58,602.7629,9.8431,5,316,0.9883,169.531
49,57,607.8438,9.8198,5,316,1.0470,170.578
48,57,612.9136,9.7672,5,316,1.0320,171.610
49,57,617.9886,9.8532,5,316,1.0888,172.699
49,57,623.0549,9.7643,5,316,1.0336,173.732
49,56,628.1235,9.7659,5,316,0.9520,174.684
49,56,633.1965,9.7923,5,316,0.9885,175.673
49,56,638.2747,9.7474,5,316,0.9735,176.646
48,56,643.3581,9.8511,5,316,1.0333,177.680
48,55,648.4314,9.8311,5,316,1.0494,178.729
49,55,653.5085,9.8220,5,316,1.0080,179.737
49,55,658.5782,9.8865,5,316,0.9652,180.702
49,55,663.6602,9.8278,5,316,1.0182,181.720
48,54,668.7399,9.8216,5,316,1.0688,182.789
48,54,673.8164,9.8765,5,316,1.0434,183.833
48,54,678.9053,9.8287,5,316,0.9260,184.759
48,54,683.9901,9.8508,5,316,1.0249,185.783
48,53,689.0706,9.7739,5,316,1.0060,186.789
48,53,694.1654,9.7856,5,316,0.9845,187.774
48,53,699.2450,9.9089,5,316,1.0305,188.804
48,53,704.3351,9.8105,5,316,1.0622,189.867
48,52,709.4293,9.7969,5,316,1.0289,190.896
48,52,714.5054,9.7766,5,316,0.9915,191.887
48,52,719.5831,9.8571,5,316,0.9555,192.843
48,52,724.6722,9.8269,5,316,0.9882,193.831
48,51,729.7395,9.8384,5,316,1.0317,194.862
48,51,734.8326,9.8224,5,316,1.0255,195.888
48,51,739.9131,9.7515,5,316,1.0265,196.914
48,51,745.0076,9.8072,5,316,0.9789,197.893
48,50,750.1025,9.8223,5,316,0.9665,198.860
48,50,755.1821,9.8735,5,316,1.0147,199.874
48,50,760.2764,9.8320,5,316,1.0522,200.927
48,50,765.3818,9.7445,5,316,1.0287,201.955
48,49,770.4716,9.8389,5,316,1.0456,203.001
48,49,775.5667,9.7892,5,316,0.9623,203.963
48,49,780.6555,9.8058,5,316,1.0075,204.971
48,49,785.7465,9.8068,5,316,1.0459,206.017
48,49,790.8458,9.7978,5,316,1.0044,207.021
48,48,795.9188,9.8231,5,316,0.9777,207.999
48,48,801.0176,9.8766,5,316,0.9553,208.954
48,48,806.1071,9.8028,5,316,0.9719,209.926
48,48,811.2047,9.7920,5,316,1.0435,210.969
48,47,816.3109,9.8999,5,316,1.0401,212.010
48,47,821.3936,9.8067,5,316,0.9932,213.003
48,47,826.4917,9.8128,5,316,1.0109,214.014
48,47,831.5930,9.7873,5,316,1.0041,215.018
48,46,842.7332,9.8660,5,316,1.0219,216.040
49,45,842.7332,9.9081,0,142,6.1194,222.159
49,45,843.5519,9.8645,1,135,1.0045,223.164
49,44,845.5638,9.8561,2,135,0.9856,224.149
49,44,848.4949,9.8511,3,126,0.9186,225.068
49,44,852.2532,9.8132,3,132,0.9991,226.067
49,44,856.3323,9.7760,4,131,1.0365,227.103
49,43,860.6920,9.8712,4,132,1.0180,228.122
49,43,865.3212,9.7956,4,132,1.0359,229.157
48,43,870.1459,9.7804,4,132,1.0152,230.173
48,43,875.0964,9.7563,4,132,1.0132,231.186
48,42,880.1426,9.8580,5,132,0.9941,232.180
49,42,885.2396,9.8792,5,132,1.0399,233.220
49,42,890.3786,9.8145,5,132,0.9575,234.177
49,42,895.5304,9.8501,5,132,1.0187,235.196
49,41,900.6923,9.7667,5,132,1.0311,236.227
49,41,905.8491,9.8221,5,132,1.0499,237.277
49,41,911.0238,9.8258,5,132,1.0077,238.285
49,41,916.2051,9.8437,5,132,0.9472,239.232
49,40,921.3933,9.7923,5,132,1.0393,240.271
49,40,926.5729,9.7722,5,132,0.9574,241.229
48,40,931.7338,9.8872,5,133,1.0313,242.260
48,40,936.9037,9.8425,5,133,1.0516,243.312
48,39,942.0861,9.8933,5,132,0.9783,244.290
48,39,947.2501,9.8059,5,133,0.9905,245.280
49,39,952.4211,9.7875,5,132,1.0144,246.295
49,39,957.5736,9.7859,5,132,1.0301,247.325
48,39,962.7472,9.8670,5,132,1.0081,248.333
48,38,967.9016,9.7774,5,132,1.0213,249.354
48,38,973.0698,9.7995,5,133,0.9824,250.336
48,38,978.2420,9.7747,5,132,1.0119,251.348
48,38,983.4000,9.8211,5,132,0.9965,252.345
48,37,988.5655,9.8739,5,132,1.0861,253.431
49,37,993.7218,9.7948,5,132,1.0063,254.437
49,37,998.8804,9.7662,5,132,0.9722,255.410
49,37,1004.0332,9.8210,5,132,0.9798,256.389
49,36,1009.1848,9.8691,5,132,0.9908,257.380
49,36,1014.3314,9.8434,5,132,0.9846,258.365
49,36,1019.4782,9.8173,5,132,0.9969,259.362
49,36,1024.6201,9.8613,5,132,1.0511,260.413
49,35,1029.7681,9.8538,5,132,0.9976,261.410
49,35,1034.9136,9.8163,5,132,0.9919,262.402
48,35,1040.0603,9.8071,5,132,1.0860,263.488
