altitude,battery,distance,accel,speed,course,timeChange,flightTime
62,20,1296.4265,9.7870,5,159,1.0376,323.148
62,20,1301.4329,9.8273,5,159,0.9739,324.122
62,20,1301.5330,9.1417,4,159,0.9894,325.111
61,20,1301.5330,9.5075,2,160,1.0286,326.140
59,19,1301.5330,9.9649,0,165,1.0669,327.207
58,19,1301.5330,9.8422,0,162,1.0196,328.226
56,19,1301.5330,9.8094,0,349,1.0030,329.229
44,17,1301.5330,9.8054,0,188,7.9664,337.195
43,17,1301.5330,9.8387,0,198,1.0185,338.214
41,17,1301.5330,9.7984,0,169,1.0397,339.254
40,17,1301.5330,9.8205,0,168,1.0159,340.269
38,16,1301.5330,9.8259,0,199,0.9915,341.261
37,16,1301.5330,9.8421,0,176,0.9410,342.202
35,16,1301.5330,9.8636,0,288,0.9667,343.169
34,16,1301.5330,9.8066,0,287,1.0124,344.181
25,14,1301.5330,9.8651,0,112,6.0552,350.236
23,14,1301.5330,9.7778,0,103,1.0328,351.269
22,14,1301.5330,9.8151,0,80,1.0225,352.292
20,14,1301.5330,9.8296,0,137,1.0013,353.293
19,14,1301.5330,9.8077,0,263,1.0059,354.299
16,13,1301.5330,9.7783,0,62,1.9939,356.293
14,13,1301.5330,9.7597,0,256,1.0253,357.318
11,12,1301.5330,9.8468,0,153,1.9866,359.305
10,12,1301.5330,10.4991,0,359,0.9928,360.297
9,12,1301.5330,10.2633,0,89,1.0358,361.333
8,12,1301.5330,9.7473,0,39,1.0167,362.350
8,12,1301.5330,9.7938,0,73,0.9802,363.330
7,11,1301.5330,9.8252,0,150,0.9848,364.315
7,11,1301.5330,9.7672,0,303,0.9934,365.308
6,11,1301.5330,9.8206,0,320,1.0517,366.360
6,11,1301.5330,9.8145,0,231,1.0610,367.421
5,10,1301.5330,9.8402,0,263,1.0208,368.442
4,10,1301.5330,9.8221,0,46,1.9500,370.392
4,10,1301.5330,9.8152,0,340,0.9557,371.347
3,9,1301.5330,9.8344,0,73,0.9549,372.302
3,9,1301.5330,9.8325,0,273,1.0176,373.320
1,9,1301.5330,9.8033,0,196,3.0996,376.419
1,8,1301.5330,9.7899,0,169,1.0431,377.463
0,8,1301.5330,9.8579,0,212,1.0263,378.489
0,8,1301.5330,9.8440,0,297,0.9686,379.457
0,7,1301.5330,9.0528,0,226,1.9639,381.421
0,7,1301.5330,9.8202,0,147,0.9949,382.416
0,7,1301.5330,9.8168,0,148,1.0265,383.443
0,7,1301.5330,9.8151,0,148,1.0542,384.497
0,7,1301.5330,9.8166,0,148,0.9908,385.488
0,7,1301.5330,9.8169,0,148,0.9956,386.483
0,7,1301.5330,9.8168,0,148,0.9936,387.477
0,7,1301.5330,9.8157,0,148,0.9261,388.403
0,7,1301.5330,9.8166,0,148,1.0215,389.425
0,7,1301.5330,9.8178,0,148,1.0923,390.517
0,7,1301.5330,9.8169,0,148,1.0011,391.518
0,7,1301.5330,9.8174,0,148,0.9775,392.495
0,7,1301.5330,9.8182,0,148,1.0013,393.497
