altitude,battery,distance,accel,speed,course,timeChange,flightTime
4,99,4.9334,9.7672,0,274,1.0171,1.017
9,98,9.6932,9.8189,0,308,1.9718,2.988
12,98,12.0735,9.8093,0,290,1.0084,3.997
14,97,14.4476,9.8277,0,172,1.0336,5.030
16,97,16.8251,9.8053,0,233,0.9803,6.011
19,97,19.1886,9.8663,0,88,1.0714,7.082
21,97,21.5591,9.8322,0,62,0.9835,8.066
23,96,23.9155,9.8376,0,348,0.9854,9.051
33,95,33.3504,9.8455,0,18,4.0253,13.076
35,95,35.7016,9.7512,0,331,1.0245,14.101
39,93,39.9567,9.8283,0,168,10.0316,24.133
39,93,39.9618,9.8138,0,169,1.0229,25.155
39,92,39.9670,9.8253,0,338,0.9806,26.136
39,92,39.9729,9.7986,0,34,2.0252,28.161
39,92,39.9768,9.8358,0,33,1.0045,29.166
39,91,39.9780,9.8326,0,358,1.0758,30.242
39,91,39.9873,9.8228,0,199,2.9665,33.208
39,90,39.9930,9.8201,0,240,1.0667,34.275
39,90,40.1954,9.8594,0,222,1.0164,35.291
40,90,41.1730,9.8916,1,221,0.9555,36.247
40,90,42.8162,9.9059,1,213,0.9816,37.228
40,89,45.3241,9.9304,2,219,1.0087,38.237
40,89,48.6976,9.9094,3,223,1.0345,39.271
40,89,52.6991,9.7338,4,221,1.0818,40.353
40,89,56.8812,9.8364,4,220,0.9756,41.329
40,88,61.2777,9.8366,4,219,0.9732,42.302
41,88,65.8807,9.8379,4,218,0.9996,43.302
41,88,70.6409,9.7964,4,218,1.0518,44.353
41,88,75.5001,9.8177,4,217,1.0615,45.415
41,87,80.4275,9.8278,4,217,1.0129,46.428
41,87,85.4053,9.8284,4,217,0.9499,47.378
41,87,90.4159,9.8137,5,218,0.9725,48.350
41,87,95.4461,9.8002,5,218,0.9893,49.340
42,86,100.4891,9.8373,5,218,1.0511,50.391
42,86,105.5510,9.8416,5,218,1.0260,51.417
42,86,110.6125,9.7970,5,218,0.9825,52.399
42,86,115.6744,9.7715,5,219,0.9972,53.396
42,85,120.7403,9.8385,5,219,1.0611,54.457
42,85,125.8099,9.9162,5,219,1.0367,55.494
43,85,130.8781,9.8606,5,219,1.0044,56.499
43,85,135.9470,9.8537,5,219,0.9765,57.475
43,84,141.0026,9.8308,5,219,0.9574,58.432
43,84,146.0685,9.8610,5,219,1.0613,59.494
43,84,151.1307,9.8310,5,219,0.9719,60.466
43,84,156.2045,9.7697,5,219,0.9849,61.451
44,84,161.2642,9.8649,5,219,1.0361,62.487
44,83,166.3301,9.8138,5,219,1.0342,63.521
44,83,171.3865,9.8218,5,219,1.0114,64.532
44,83,176.4488,9.7972,5,219,0.9987,65.531
44,83,181.5095,9.8961,5,219,0.9633,66.494
44,82,186.5677,9.8153,5,219,1.0517,67.546
45,82,191.6215,9.8277,5,219,1.0118,68.558
45,82,196.6825,9.8218,5,219,1.0337,69.591
45,82,201.7391,9.8380,5,219,1.0364,70.628
45,81,206.8044,9.8715,5,219,0.9997,71.627
45,81,211.8735,9.8290,5,219,1.0180,72.645
45,81,216.9377,9.8677,5,219,0.9836,73.629
46,81,222.0023,9.8251,5,219,0.9477,74.577
46,80,227.0594,9.7689,5,219,1.0051,75.582
46,80,232.1167,9.8321,5,219,1.0237,76.605
46,80,237.1759,9.8230,5,219,1.0512,77.657
46,80,242.2365,9.7972,5,219,1.0498,78.706
46,79,247.3108,9.7818,5,219,0.9791,79.686
47,79,252.3789,9.7862,5,219,1.0051,80.691
47,79,257.4424,9.8300,5,219,1.0375,81.728
47,79,262.5157,9.8176,5,219,1.0359,82.764
47,78,267.5749,9.7385,5,219,0.9429,83.707
47,78,272.6419,9.7936,5,219,0.9421,84.649
47,78,277.7116,9.8776,5,219,0.9687,85.618
48,78,282.7792,9.8324,5,219,0.9975,86.615
48,77,287.8419,9.7879,5,219,1.0768,87.692
48,77,292.9052,9.8184,5,219,1.0339,88.726
48,77,297.9718,9.8507,5,219,0.9998,89.726
48,77,303.0394,9.8384,5,219,0.9948,90.721
48,76,308.1012,9.8892,5,219,0.9733,91.694
48,76,313.1745,9.8533,5,219,0.9801,92.674
49,76,318.2395,9.7693,5,219,1.0264,93.700
49,76,323.3069,9.8217,5,219,1.0586,94.759
49,75,328.3734,9.8200,5,219,0.9970,95.756
49,75,333.4410,9.8171,5,219,0.9921,96.748
49,75,341.1188,9.9427,5,219,1.0098,97.758
49,74,341.1188,9.9037,0,273,5.1066,102.864
49,73,341.5886,9.8264,0,340,1.0065,103.871
50,73,342.8580,9.8732,1,351,0.9972,104.868
50,73,344.9944,9.9190,2,351,0.9895,105.858
50,73,348.0469,9.9044,3,347,0.9901,106.848
50,72,351.8607,9.7974,3,351,1.0240,107.872
50,72,355.8900,9.7941,4,352,1.0112,108.883
50,72,360.1715,9.8383,4,351,1.0341,109.917
50,72,364.6767,9.7620,4,351,0.9727,110.890
50,71,369.3567,9.8088,4,350,0.9821,111.872
50,71,374.1500,9.7749,4,350,1.0208,112.893
50,71,379.0285,9.8502,4,349,1.0352,113.928
50,71,383.9564,9.8201,4,349,0.9954,114.923
49,70,388.9260,9.8381,4,349,0.9601,115.883
49,70,393.9175,9.8419,5,349,1.0828,116.966
49,70,398.9333,9.8090,5,349,1.0629,118.029
49,70,403.9506,9.7994,5,349,1.0111,119.040
49,70,408.9871,9.7861,5,349,1.0290,120.069
49,69,414.0197,9.8499,5,349,0.9750,121.044
49,69,419.0598,9.8546,5,349,1.0048,122.049
49,69,424.0945,9.8187,5,349,0.9349,122.984
49,69,429.1258,9.8190,5,349,0.9836,123.968
49,68,434.1582,9.7381,5,349,0.9845,124.952
49,68,439.1919,9.8455,5,349,1.0324,125.984
49,68,444.2301,9.8647,5,349,1.0539,127.038
49,68,449.2777,9.8182,5,349,1.0072,128.046
49,67,454.3255,9.8152,5,349,0.9592,129.005
49,67,459.3677,9.7568,5,349,1.0588,130.064
49,67,464.4222,9.8354,5,349,1.0177,131.081
49,67,469.4715,9.7683,5,349,1.0089,132.090
49,66,474.5202,9.8650,5,349,1.0015,133.092
49,66,479.5671,9.8464,5,349,0.9587,134.050
49,66,484.6207,9.7265,5,349,1.0284,135.079
49,66,489.6696,9.8542,5,349,1.0110,136.090
49,65,494.7178,9.8934,5,349,1.0313,137.121
49,65,499.7675,9.7635,5,349,1.0220,138.143
49,65,504.8232,9.7953,5,349,0.9660,139.109
49,65,509.8814,9.8491,5,349,0.9653,140.074
49,64,514.9561,9.8126,5,349,1.0472,141.122
49,64,520.0228,9.7856,5,349,1.0571,142.179
49,64,525.0853,9.8006,5,349,1.0077,143.186
49,64,530.1418,9.8329,5,349,1.0002,144.186
49,63,535.2139,9.7180,5,349,0.9402,145.127
49,63,540.2789,9.8583,5,349,0.9864,146.113
49,63,545.3409,9.8072,5,349,1.0642,147.177
49,63,550.4010,9.8218,5,349,1.0945,148.272
49,62,555.4686,9.8250,5,349,0.9992,149.271
49,62,560.5375,9.7650,5,349,0.9655,150.237
49,62,565.5985,9.8194,5,349,1.0324,151.269
49,62,570.6716,9.8523,5,349,1.0237,152.293
49,61,575.7382,9.7703,5,349,1.0142,153.307
49,61,580.8093,9.8140,5,349,0.9977,154.305
49,61,585.8898,9.8246,5,349,1.0074,155.312
49,61,590.9679,9.7598,5,349,0.9268,156.239
49,60,596.0365,9.8309,5,349,0.9876,157.226
49,60,601.1072,9.7564,5,349,1.0457,158.272
49,60,606.1817,9.8264,5,349,1.0336,159.306
49,60,611.2688,9.8022,5,349,1.0561,160.362
49,59,616.3433,9.8824,5,349,0.9931,161.355
49,59,621.4215,9.8595,5,349,0.9868,162.342
49,59,626.4969,9.8293,5,349,0.9937,163.335
49,59,631.5809,9.8031,5,349,0.9978,164.333
49,58,636.6560,9.8049,5,349,1.0603,165.394
49,58,641.7449,9.8148,5,349,0.9977,166.391
49,58,646.8206,9.7859,5,349,0.9845,167.376
49,58,651.9031,9.8143,5,349,0.9744,168.350
49,57,656.9792,9.8431,5,349,1.0168,169.367
49,57,662.0592,9.8252,5,349,1.0101,170.377
49,57,667.1331,9.7751,5,349,1.0692,171.446
49,57,672.2204,9.8532,5,349,1.0102,172.456
50,56,677.3041,9.7644,5,349,1.0196,173.476
50,56,682.3882,9.7681,5,349,0.9995,174.476
50,56,687.4767,9.7949,5,349,0.9942,175.470
49,56,692.5651,9.7556,5,349,1.0551,176.525
49,55,697.6550,9.8539,5,349,0.9621,177.487
49,55,702.7350,9.8285,5,349,0.9815,178.468
49,55,707.8267,9.8197,5,349,1.0149,179.483
49,55,712.9130,9.8806,5,349,1.0599,180.543
49,55,718.0007,9.8274,5,349,1.0086,181.552
49,54,723.0891,9.8161,5,349,0.9575,182.509
49,54,728.1802,9.8803,5,349,1.0560,183.565
49,54,733.2665,9.8339,5,349,0.9847,184.550
49,54,738.3625,9.8492,5,349,0.9878,185.538
49,53,743.4539,9.7759,5,349,1.0285,186.566
49,53,748.5510,9.7909,5,349,1.0366,187.603
49,53,753.6552,9.9144,5,349,1.0024,188.605
49,53,758.7507,9.8105,5,349,1.0672,189.672
49,52,763.8446,9.7934,5,349,0.9846,190.657
49,52,768.9398,9.7821,5,349,0.9487,191.606
49,52,774.0198,9.8576,5,349,0.9227,192.528
